b a g i0
3.975323344636144673e-01 5.391148628009432286e+01 2.500000000000000000e-01 2.018942470664305322e+00
3.953320095332887862e-01 9.269841743204746365e+01 2.500000000000000000e-01 2.105233996329283652e+00
3.968578094519522037e-01 9.334984647914670575e+01 2.500000000000000000e-01 2.040857960767203050e+00
3.967771905900377427e-01 4.073348387842070650e+00 2.500000000000000000e-01 2.055007485881768403e+00
3.964555309140715411e-01 1.033636549177549036e+01 2.500000000000000000e-01 2.072394611476536586e+00
3.950521704679115786e-01 7.569898542089384819e+01 2.500000000000000000e-01 2.111667550099510571e+00
3.953602986962220234e-01 5.382703508229256073e+01 2.500000000000000000e-01 2.105436054667868984e+00
3.986795143784915285e-01 1.522818770293384993e+01 2.500000000000000000e-01 1.982278579507840588e+00
3.964939566410770611e-01 8.601819617202656332e+01 2.500000000000000000e-01 2.066862743911376032e+00
3.956282395190225953e-01 6.890896673251369009e+01 2.500000000000000000e-01 2.103468974093317456e+00
3.990056778315204111e-01 7.702871583558028590e+01 2.500000000000000000e-01 1.964048926711842613e+00
3.953462892170530596e-01 5.049880693579508772e+01 2.500000000000000000e-01 2.103340600970776020e+00
3.960148119748574946e-01 2.284624085315543240e+01 2.500000000000000000e-01 2.081747511748877066e+00
3.960855646389959128e-01 8.709250085442833722e+01 2.500000000000000000e-01 2.076587905794959887e+00
3.945278473705950972e-01 5.945822383839250591e+01 2.500000000000000000e-01 2.140883721280973706e+00
3.970582961078125139e-01 5.717736454746324881e+01 2.500000000000000000e-01 2.041668789654453420e+00
3.961177960169873780e-01 5.962892280720175364e+01 2.500000000000000000e-01 2.055817079534743019e+00
3.947361211963119620e-01 7.240377369248919592e+01 2.500000000000000000e-01 2.118615364451995831e+00
3.956048036505021570e-01 6.292423922401064829e+01 2.500000000000000000e-01 2.101301295452755014e+00
3.966693223613682595e-01 5.679406712504999177e+01 2.500000000000000000e-01 2.043283494965365321e+00
3.973342603655283800e-01 8.336332757583884145e+00 2.500000000000000000e-01 2.022854898241401411e+00
3.957204829071679919e-01 5.269166679875579007e+01 2.500000000000000000e-01 2.095624384359647152e+00
3.975601751862766209e-01 5.952050320866926114e+01 2.500000000000000000e-01 2.023508038424812749e+00
3.958200411642942007e-01 8.972396376592935496e+01 2.500000000000000000e-01 2.078675156362570053e+00
3.974710313325829913e-01 7.163553696858120645e+01 2.500000000000000000e-01 2.025106159991896693e+00
3.959793955589538395e-01 6.734526599970858740e+01 2.500000000000000000e-01 2.074845608951884746e+00
3.973287498927044470e-01 9.490659592154521818e+01 2.500000000000000000e-01 2.024720570011896204e+00
3.962997607016768842e-01 3.125754772874386589e+01 2.500000000000000000e-01 2.071300791802157093e+00
3.955513666581271237e-01 3.205544406849962513e+01 2.500000000000000000e-01 2.094110845925232223e+00
3.949574268730510207e-01 7.129365658103881742e+01 2.500000000000000000e-01 2.115081457122676589e+00
3.968554369285328676e-01 2.618136101221142553e+01 2.500000000000000000e-01 2.044136138967755478e+00
3.956020214243860522e-01 8.665786529466323884e+00 2.500000000000000000e-01 2.096052313868041139e+00
3.958869051599183675e-01 4.375403381264828084e+01 2.500000000000000000e-01 2.081804161486497939e+00
3.976887247762933009e-01 3.621719789754232011e+01 2.500000000000000000e-01 2.017129794254233666e+00
3.962098215254408196e-01 3.155951379628259446e+01 2.500000000000000000e-01 2.070672991992478007e+00
3.965927741488857738e-01 5.979520355219536043e+01 2.500000000000000000e-01 2.055309597800933474e+00
3.957485075950592512e-01 3.531994640115063078e+01 2.500000000000000000e-01 2.082767534007168297e+00
3.949819890667684574e-01 1.876845642583911067e+00 2.500000000000000000e-01 2.128098784125338927e+00
3.961376447165920189e-01 6.412450875684652374e+01 2.500000000000000000e-01 2.074325368282386783e+00
3.962170340801830504e-01 7.458982735930943875e+01 2.500000000000000000e-01 2.062643266294683198e+00
3.945103633744874161e-01 4.503436784684139838e+01 2.500000000000000000e-01 2.136751184941291459e+00
3.958621090709127377e-01 5.397024140168718986e+01 2.500000000000000000e-01 2.087280352463703803e+00
3.953788896818529741e-01 8.803258237981054890e+01 2.500000000000000000e-01 2.109269011681254913e+00
3.956936870739058421e-01 5.280006392886928523e+01 2.500000000000000000e-01 2.099927358650792275e+00
3.957939607980692776e-01 8.172855531180083233e+00 2.500000000000000000e-01 2.087587579355219880e+00
3.960720133114302155e-01 9.902911453672297171e+01 2.500000000000000000e-01 2.075972622611381713e+00
3.962794861587530248e-01 9.680972467166627382e+01 2.500000000000000000e-01 2.074121637307665189e+00
3.968893895312002873e-01 7.145350555224246136e+01 2.500000000000000000e-01 2.036705619758178987e+00
3.966840910475373794e-01 4.566132024426908487e+01 2.500000000000000000e-01 2.053367512763284441e+00
3.961958764475405070e-01 4.204049849362772306e+01 2.500000000000000000e-01 2.073327106244474027e+00
3.946394814076112922e-01 3.159746669565559785e+01 2.500000000000000000e-01 2.120048847733855268e+00
3.971334397122905369e-01 7.387530068153193952e+01 2.500000000000000000e-01 2.039989084528943231e+00
3.963128452739011487e-01 7.925239327350475094e+01 2.500000000000000000e-01 2.067677417575358945e+00
3.962742047083137598e-01 2.526471453576079895e+01 2.500000000000000000e-01 2.065767401687262694e+00
3.972519826387109765e-01 7.627858144443908373e+01 2.500000000000000000e-01 2.042051333014826220e+00
3.950068539061554751e-01 1.119709925143427398e+01 2.500000000000000000e-01 2.105898295183760816e+00
3.963336386812027490e-01 7.838422252456238937e+01 2.500000000000000000e-01 2.063054043951467520e+00
3.957441238225973268e-01 1.049753744453760351e+00 2.500000000000000000e-01 2.084260596115817599e+00
3.939984145712117081e-01 6.482793235432320955e+01 2.500000000000000000e-01 2.159157884848348363e+00
3.963317913305110518e-01 8.710458438533335368e+01 2.500000000000000000e-01 2.079368059675288372e+00
3.946040929824313759e-01 4.582547636045729433e+01 2.500000000000000000e-01 2.139717076453540479e+00
3.970008920578161904e-01 7.712197971561762699e+01 2.500000000000000000e-01 2.041563143835961824e+00
3.960855646389959128e-01 8.709250085442833722e+01 2.500000000000000000e-01 2.076587905794959887e+00
3.955514727874051006e-01 1.836616030714804992e+01 2.500000000000000000e-01 2.087174311850950481e+00
3.966840910475373794e-01 4.566132024426908487e+01 2.500000000000000000e-01 2.053367512763284441e+00
3.954461504520921378e-01 5.948955407842659326e+01 2.500000000000000000e-01 2.090621992077109859e+00
3.975951520680565676e-01 7.693048746678587690e+01 2.500000000000000000e-01 2.027668556183755300e+00
3.975166016391381563e-01 4.641374236761333805e+01 2.500000000000000000e-01 2.013812710708033471e+00
3.965593663414503922e-01 9.036907135686584525e+01 2.500000000000000000e-01 2.059734952883165437e+00
3.967570399826115257e-01 5.142504891394958833e+01 2.500000000000000000e-01 2.059552089558576604e+00
3.971110500057613568e-01 8.276563301369571946e+01 2.500000000000000000e-01 2.046515302887862653e+00
3.980892490646880666e-01 3.846103031747532697e+01 2.500000000000000000e-01 1.997185640967739317e+00
3.984522049384223719e-01 1.206295641877254532e+01 2.500000000000000000e-01 1.981678551859411996e+00
3.977078136080701709e-01 2.933639371718246736e+01 2.500000000000000000e-01 2.018900082051000577e+00
3.965163739821650490e-01 1.078560315009040238e+01 2.500000000000000000e-01 2.063064972986012435e+00
3.960476638789557913e-01 8.777875448332953567e+01 2.500000000000000000e-01 2.076142065102117407e+00
3.971334397122905369e-01 7.387530068153193952e+01 2.500000000000000000e-01 2.039989084528943231e+00
3.961116657081023562e-01 8.021168663594657744e+01 2.500000000000000000e-01 2.084639292354137918e+00
3.956712145793899738e-01 1.533678170541651120e+01 2.500000000000000000e-01 2.092839195194620139e+00
3.951639012222655234e-01 1.014733802861738710e+01 2.500000000000000000e-01 2.106668897976040622e+00
3.973126658619658969e-01 6.451572338485397040e+01 2.500000000000000000e-01 2.024497499491967556e+00
3.971451380820040788e-01 7.375721323900830839e+01 2.500000000000000000e-01 2.033100651957918892e+00
3.948401373130694947e-01 1.520523658733129047e+01 2.500000000000000000e-01 2.116568115298231856e+00
3.951279283483145610e-01 3.586081809733305192e+01 2.500000000000000000e-01 2.117170493115116958e+00
3.969888711973608153e-01 4.869367786617154792e+01 2.500000000000000000e-01 2.040078208039346919e+00
3.960349046428172093e-01 8.544234166177487566e+01 2.500000000000000000e-01 2.084657714616179103e+00
3.973117950667064968e-01 2.300493608458845074e+01 2.500000000000000000e-01 2.025371392652496549e+00
3.960453477654006238e-01 3.019323263640311694e+01 2.500000000000000000e-01 2.068082474797152681e+00
3.964575386105779753e-01 1.919933064672016698e+01 2.500000000000000000e-01 2.062642091047071968e+00
3.969975009411786937e-01 8.115083522922644477e+01 2.500000000000000000e-01 2.043865778559402102e+00
3.962382570757004285e-01 7.438253872001234335e+00 2.500000000000000000e-01 2.067522046483098563e+00
3.961518316105616666e-01 3.673171360805478258e+01 2.500000000000000000e-01 2.073610904380493114e+00
3.961660103795194843e-01 1.035209138070216284e+01 2.500000000000000000e-01 2.069361293771160515e+00
3.948474437760809974e-01 5.712458875441963357e+01 2.500000000000000000e-01 2.134715267683360285e+00
3.974033157003202810e-01 8.100150008562357584e+01 2.500000000000000000e-01 2.024107759113071392e+00
3.954617859739992802e-01 2.771990521828581677e+01 2.500000000000000000e-01 2.097348215659943005e+00
3.967898774257054284e-01 5.765097762160682038e+01 2.500000000000000000e-01 2.051158906557905670e+00
3.969900463896249843e-01 5.118051912501267964e+01 2.500000000000000000e-01 2.050538525470541273e+00
3.951377437647187185e-01 8.409354001817747815e+01 2.500000000000000000e-01 2.117794722564644960e+00
3.965927741488857738e-01 5.979520355219536043e+01 2.500000000000000000e-01 2.055309597800933474e+00
3.966172294871824766e-01 2.774706967542666547e+01 2.500000000000000000e-01 2.045534784011466378e+00
3.958869051599183675e-01 4.375403381264828084e+01 2.500000000000000000e-01 2.081804161486497939e+00
3.981740430070439540e-01 4.836156350182778851e+01 2.500000000000000000e-01 2.000228691220203192e+00
3.962000708028550200e-01 5.554384601012871769e+01 2.500000000000000000e-01 2.064314451965106212e+00
3.967000473708240937e-01 8.624530953430667779e+00 2.500000000000000000e-01 2.044567751902852226e+00
3.972816100305978093e-01 2.768712187475891540e+01 2.500000000000000000e-01 2.022092820223962306e+00
3.976708577665026279e-01 3.432304021012652129e+01 2.500000000000000000e-01 2.014458321747968572e+00
3.992747881603586624e-01 6.764207056705964760e+01 2.500000000000000000e-01 1.967625198963119493e+00
3.984290514639547420e-01 1.367414976473501831e+01 2.500000000000000000e-01 1.979437141348416196e+00
3.969973928290310705e-01 7.533321391413379331e+01 2.500000000000000000e-01 2.031163623613126301e+00
3.965183825253513206e-01 8.266804306112020129e+01 2.500000000000000000e-01 2.065256088140361435e+00
3.968338565603449775e-01 8.864980393249793167e+01 2.500000000000000000e-01 2.043293180059931213e+00
3.955169663136778868e-01 9.718832874194853844e+01 2.500000000000000000e-01 2.106280444874955915e+00
3.991875343908908857e-01 5.007962351468572137e+01 2.500000000000000000e-01 1.950416124982760513e+00
3.966087830290474514e-01 1.087707537100478561e+01 2.500000000000000000e-01 2.044718220560723942e+00
3.960844864906800100e-01 6.302685032468571791e+01 2.500000000000000000e-01 2.072030178602487283e+00
3.951377437647187185e-01 8.409354001817747815e+01 2.500000000000000000e-01 2.117794722564644960e+00
3.977392848538184311e-01 4.882095866259751560e+00 2.500000000000000000e-01 2.011030175876214798e+00
3.959475107271180350e-01 1.994058338077383397e+01 2.500000000000000000e-01 2.075965252578814368e+00
3.956146351101848535e-01 7.171820864895603620e+01 2.500000000000000000e-01 2.090770589827992687e+00
3.955598772593141854e-01 9.276599181921908155e+01 2.500000000000000000e-01 2.102943267406624628e+00
3.961897278361007912e-01 4.858038082440401695e+01 2.500000000000000000e-01 2.072705445558141069e+00
3.947901152734958896e-01 4.412923176257181446e+00 2.500000000000000000e-01 2.138866068904559103e+00
3.971602906599034366e-01 8.478501162320907270e+01 2.500000000000000000e-01 2.022678938572974872e+00
3.960724230195170614e-01 9.414871997964974071e+01 2.500000000000000000e-01 2.077689823526885249e+00
3.945252690631602666e-01 5.034862461439839620e+01 2.500000000000000000e-01 2.120103342174681771e+00
3.953551572264282776e-01 8.625367711462457976e+01 2.500000000000000000e-01 2.111489068744777597e+00
3.957876514231910003e-01 5.549665023897920690e+01 2.500000000000000000e-01 2.081268380785141314e+00
3.951322237634581347e-01 4.464161551113765825e+01 2.500000000000000000e-01 2.114325487262822545e+00
3.968554831798412619e-01 7.748958990294997307e+01 2.500000000000000000e-01 2.042434060351570491e+00
3.938283909694511031e-01 5.594256253142044244e+01 2.500000000000000000e-01 2.159229204008638714e+00
3.972869414780335062e-01 4.744698704785985655e+01 2.500000000000000000e-01 2.025791717945050863e+00
3.969283135427354448e-01 7.639497593437275214e+01 2.500000000000000000e-01 2.040185293309286330e+00
3.936673190637420272e-01 3.190658791614030676e+01 2.500000000000000000e-01 2.158758273977106068e+00
3.957170875792034859e-01 7.477618512324897893e+01 2.500000000000000000e-01 2.093006186817668812e+00
3.954945291065172785e-01 7.602179836355423959e+01 2.500000000000000000e-01 2.101779684846253105e+00
3.958935956411903101e-01 9.229556030345139561e+01 2.500000000000000000e-01 2.083735431952313366e+00
3.963128452739011487e-01 7.925239327350475094e+01 2.500000000000000000e-01 2.067677417575358945e+00
3.951396480137154832e-01 3.005968517812246077e+01 2.500000000000000000e-01 2.128613851816482327e+00
3.948740638799128622e-01 6.248575894621789928e+01 2.500000000000000000e-01 2.108364217537531449e+00
3.948915860343564233e-01 9.620069317741000248e+01 2.500000000000000000e-01 2.115610801187215007e+00
3.971670035079650773e-01 8.037257199360483639e+01 2.500000000000000000e-01 2.037688011784131614e+00
3.950058949301555322e-01 1.891165842403865582e+01 2.500000000000000000e-01 2.126428513490652428e+00
3.953097231028229741e-01 1.790423480846297988e+00 2.500000000000000000e-01 2.109543727453796702e+00
3.957459331218446952e-01 3.355546774969268142e+01 2.500000000000000000e-01 2.098994969914034225e+00
3.974597822403219127e-01 6.622751189360611690e+00 2.500000000000000000e-01 2.014196733670051920e+00
3.972413673621399965e-01 4.507302597869665561e+01 2.500000000000000000e-01 2.036834519418973422e+00
3.960476638789557913e-01 8.777875448332953567e+01 2.500000000000000000e-01 2.076142065102117407e+00
3.978569973398486948e-01 3.750529546971709749e+01 2.500000000000000000e-01 1.996801647551633918e+00
3.965984540093292487e-01 3.739805676962488690e+01 2.500000000000000000e-01 2.040735777983586186e+00
3.956904893119539968e-01 1.348512165961874665e+01 2.500000000000000000e-01 2.090684652319832804e+00
3.958137926076020219e-01 3.938142367631231622e+01 2.500000000000000000e-01 2.085102579093812913e+00
3.962742047083137598e-01 2.526471453576079895e+01 2.500000000000000000e-01 2.065767401687262694e+00
3.954354933213545253e-01 1.909543319914765291e+01 2.500000000000000000e-01 2.103589436218297415e+00
3.969629800085788807e-01 2.440947629683903486e+01 2.500000000000000000e-01 2.050226392305658951e+00
3.950346237038804276e-01 9.439133751967662533e+01 2.500000000000000000e-01 2.120509761871044674e+00
3.944655016552686688e-01 2.532316580737929712e+01 2.500000000000000000e-01 2.149409381827158683e+00
3.942406527401878247e-01 3.480011274568589386e+01 2.500000000000000000e-01 2.143907860951974609e+00
3.960148119748574946e-01 2.284624085315543240e+01 2.500000000000000000e-01 2.081747511748877066e+00
3.975663595030853870e-01 5.443122472364251507e+01 2.500000000000000000e-01 2.020861729671236340e+00
3.944238221201407102e-01 3.119579977906415991e+01 2.500000000000000000e-01 2.137520119368813365e+00
3.975323344636144673e-01 5.391148628009432286e+01 2.500000000000000000e-01 2.018942470664305322e+00
3.951014376016743768e-01 4.221100343497855789e+01 2.500000000000000000e-01 2.110980776222602273e+00
3.973126658619658969e-01 6.451572338485397040e+01 2.500000000000000000e-01 2.024497499491967556e+00
3.969233682153092135e-01 9.916796567147794406e+01 2.500000000000000000e-01 2.045537592557653550e+00
3.952310797088071093e-01 2.149958021001646458e+01 2.500000000000000000e-01 2.097564167374784017e+00
3.959867741770933258e-01 3.371354693972771344e+01 2.500000000000000000e-01 2.067194921027991406e+00
3.974802811808787473e-01 5.596983282680965743e+01 2.500000000000000000e-01 2.024575147847959666e+00
3.971121226878610577e-01 4.565654682539677367e+01 2.500000000000000000e-01 2.034627837189314725e+00
3.946438291220554784e-01 7.501327224391201298e+01 2.500000000000000000e-01 2.131894186142794023e+00
3.967798808845883207e-01 6.510449229533446847e+00 2.500000000000000000e-01 2.044877361747336142e+00
3.956491675961554821e-01 7.441501059017197406e+01 2.500000000000000000e-01 2.090235496609479160e+00
3.983714091623040687e-01 9.061995153396594560e+01 2.500000000000000000e-01 1.990236612983705911e+00
3.963858495125844872e-01 5.443321803788190749e+01 2.500000000000000000e-01 2.052905237136999350e+00
3.962102065537270734e-01 5.879563250773386329e+01 2.500000000000000000e-01 2.075665067147296039e+00
3.964367779777026035e-01 3.190065767352542281e+01 2.500000000000000000e-01 2.071218918974497392e+00
3.972903020740178870e-01 6.153465153614263272e+01 2.500000000000000000e-01 2.035763899184293901e+00
3.956756520136678890e-01 3.671994723803633320e+01 2.500000000000000000e-01 2.088160566162127196e+00
3.964930807162023729e-01 1.490075624411126398e+01 2.500000000000000000e-01 2.058306410489034288e+00
3.955458653650928413e-01 1.780107421542115986e+00 2.500000000000000000e-01 2.102719937520671767e+00
3.933911740367264653e-01 8.819763364552503049e+01 2.500000000000000000e-01 2.180522578832012837e+00
3.958130825181639389e-01 6.104801411369669140e+00 2.500000000000000000e-01 2.090635394904066580e+00
3.967515069532426275e-01 2.577818233939407833e+01 2.500000000000000000e-01 2.057262900063978162e+00
3.989111995379522324e-01 4.111965519267632629e+01 2.500000000000000000e-01 1.965650685185264424e+00
3.965895199404753102e-01 7.527699025249181375e+01 2.500000000000000000e-01 2.059954291802676973e+00
3.943469608554679984e-01 1.133326555872316632e+01 2.500000000000000000e-01 2.134225738025654184e+00
3.959999354731800203e-01 7.658930600639635600e+01 2.500000000000000000e-01 2.073263906530988798e+00
3.957155777727370816e-01 6.393150861131321250e+01 2.500000000000000000e-01 2.078896149428151485e+00
3.951687297109108266e-01 8.163027802674091049e+01 2.500000000000000000e-01 2.109141464452464199e+00
3.967758847076407469e-01 5.196823404665239110e+01 2.500000000000000000e-01 2.043193176549930268e+00
3.972138542350434620e-01 5.169406225449364456e+01 2.500000000000000000e-01 2.036053574193749771e+00
3.958963649233190329e-01 5.958050258215573791e+01 2.500000000000000000e-01 2.084993734601879201e+00
3.961897278361007912e-01 4.858038082440401695e+01 2.500000000000000000e-01 2.072705445558141069e+00
3.962561878421654304e-01 9.689936519586861152e+01 2.500000000000000000e-01 2.077879946642403830e+00
3.946568132740057022e-01 8.658312362968092657e+01 2.500000000000000000e-01 2.127719468553170401e+00
3.988089403123887267e-01 2.878229339171810963e+01 2.500000000000000000e-01 1.979350041593009868e+00
3.955153811450027312e-01 2.693962116036638577e+01 2.500000000000000000e-01 2.100575321280493846e+00
3.972186234873946176e-01 8.719211375107096984e+00 2.500000000000000000e-01 2.024530956672218718e+00
3.956333016339763087e-01 8.278112592210477771e+01 2.500000000000000000e-01 2.087000919815636735e+00
3.967970066307905941e-01 8.869670027062205975e+01 2.500000000000000000e-01 2.051637631789809735e+00
3.965163739821650490e-01 1.078560315009040238e+01 2.500000000000000000e-01 2.063064972986012435e+00
3.975299410506076825e-01 8.544974070356093421e+01 2.500000000000000000e-01 2.020606292223761535e+00
3.967175387895406913e-01 3.546614928365806918e+01 2.500000000000000000e-01 2.061334115403009815e+00
3.951650215343686101e-01 3.580975289341203194e+01 2.500000000000000000e-01 2.110631816413510276e+00
3.968545717952585150e-01 6.425151694773965971e+01 2.500000000000000000e-01 2.034768095941217769e+00
3.973516328900179584e-01 1.246436881937109398e+01 2.500000000000000000e-01 2.021859573549189548e+00
3.979043851441597113e-01 2.879309458821794365e+01 2.500000000000000000e-01 2.006018952401858346e+00
3.965593663414503922e-01 9.036907135686584525e+01 2.500000000000000000e-01 2.059734952883165437e+00
3.955738130654306572e-01 5.365286684973390408e+01 2.500000000000000000e-01 2.089019032171794077e+00
3.958137926076020219e-01 3.938142367631231622e+01 2.500000000000000000e-01 2.085102579093812913e+00
3.958797450712718269e-01 1.143304813643678131e+01 2.500000000000000000e-01 2.089748690393666841e+00
3.951079013687244235e-01 5.190541717723834125e+01 2.500000000000000000e-01 2.112343991485209571e+00
3.948682668279643870e-01 8.649710302685421937e+01 2.500000000000000000e-01 2.126709974099064926e+00
3.960193705668715314e-01 6.857010415240796419e+01 2.500000000000000000e-01 2.076850264449299655e+00
3.954988926433611884e-01 3.943222792216770411e+00 2.500000000000000000e-01 2.102299267339878153e+00
3.953407622113977449e-01 2.503506604904711352e+01 2.500000000000000000e-01 2.115545509148240466e+00
3.973342603655283800e-01 8.336332757583884145e+00 2.500000000000000000e-01 2.022854898241401411e+00
3.969979102321928854e-01 4.251548865941531830e+01 2.500000000000000000e-01 2.044361584377159868e+00
3.960349046428172093e-01 8.544234166177487566e+01 2.500000000000000000e-01 2.084657714616179103e+00
3.971663981805877430e-01 8.282584142753597689e+01 2.500000000000000000e-01 2.029162588064196360e+00
3.953773672086944857e-01 2.914430092169686759e+01 2.500000000000000000e-01 2.100730259153233082e+00
3.955458653650928413e-01 1.780107421542115986e+00 2.500000000000000000e-01 2.102719937520671767e+00
3.955614947735242581e-01 4.131548954922189409e+01 2.500000000000000000e-01 2.096104363215631317e+00
3.952519269567230098e-01 6.360833690541547725e+01 2.500000000000000000e-01 2.104271071547345606e+00
3.974852868113898374e-01 5.723773978888748104e+01 2.500000000000000000e-01 2.029586392328698086e+00
3.964343394886642447e-01 5.935385392748004563e+01 2.500000000000000000e-01 2.058355170625918884e+00
3.957534410732034824e-01 9.829642233638860205e+01 2.500000000000000000e-01 2.090156840464373111e+00
3.948933595753466586e-01 6.523805631832024687e+01 2.500000000000000000e-01 2.123867121546146652e+00
3.974655280595537077e-01 7.894056953162665025e+01 2.500000000000000000e-01 2.027630130896000527e+00
3.953607717131180088e-01 4.662560557676464157e+01 2.500000000000000000e-01 2.102759076000355165e+00
3.944238221201407102e-01 3.119579977906415991e+01 2.500000000000000000e-01 2.137520119368813365e+00
3.958621090709127377e-01 5.397024140168718986e+01 2.500000000000000000e-01 2.087280352463703803e+00
3.953778696533660209e-01 6.088189589158544379e+01 2.500000000000000000e-01 2.105072387585899651e+00
3.968828744445354051e-01 1.824453276244990008e+01 2.500000000000000000e-01 2.044157078646132497e+00
3.953097231028229741e-01 1.790423480846297988e+00 2.500000000000000000e-01 2.109543727453796702e+00
3.962147636225130665e-01 4.675894031773950132e+01 2.500000000000000000e-01 2.070846108737336877e+00
3.947864638638693968e-01 5.969091741871035595e+01 2.500000000000000000e-01 2.122137932632515600e+00
3.953602986962220234e-01 5.382703508229256073e+01 2.500000000000000000e-01 2.105436054667868984e+00
3.968123895249934252e-01 1.359862911540606767e+01 2.500000000000000000e-01 2.059821955256441406e+00
3.959123471149464946e-01 6.897517432818719385e+01 2.500000000000000000e-01 2.081015773783204903e+00
3.958616636899613961e-01 5.092499516478022059e+01 2.500000000000000000e-01 2.084529922982567562e+00
3.950543719378499796e-01 8.255238947475405098e+00 2.500000000000000000e-01 2.120566646179415482e+00
3.974556317918517823e-01 7.633899135598021246e+01 2.500000000000000000e-01 2.034055108313988836e+00
3.949229530320336190e-01 9.499123806218133126e+00 2.500000000000000000e-01 2.110244056946243063e+00
3.963930016399679346e-01 3.325686854221088851e+01 2.500000000000000000e-01 2.062744066059774894e+00
3.964350205811159600e-01 9.256828959641254073e+01 2.500000000000000000e-01 2.067245811939240063e+00
3.956293818190225187e-01 3.234880407032291316e+01 2.500000000000000000e-01 2.088745241493884297e+00
3.975168481323983483e-01 3.700740966287251865e+01 2.500000000000000000e-01 2.022061867153732262e+00
3.955174301534133408e-01 2.506046817759120771e+01 2.500000000000000000e-01 2.101506050047301954e+00
3.951064061084504364e-01 4.014192980024965607e+01 2.500000000000000000e-01 2.112569405654749488e+00
3.951336054206294746e-01 6.357866811040828736e+01 2.500000000000000000e-01 2.120586654456750431e+00
3.963359465585631902e-01 7.897409741051336596e+01 2.500000000000000000e-01 2.063738946615853997e+00
3.959976794833523495e-01 1.236920466230392357e+01 2.500000000000000000e-01 2.060759623956577968e+00
3.955598772593141854e-01 9.276599181921908155e+01 2.500000000000000000e-01 2.102943267406624628e+00
3.959552209542829271e-01 6.059887152059201298e+01 2.500000000000000000e-01 2.069716107174748299e+00
3.966557404177482038e-01 5.749292891708619635e+01 2.500000000000000000e-01 2.048574128211740231e+00
3.951383566865888097e-01 4.943516168645993503e+01 2.500000000000000000e-01 2.106959598657557553e+00
3.964215666353347878e-01 6.095227054135483158e+00 2.500000000000000000e-01 2.072585769598327410e+00
3.948364455425416586e-01 1.160775241469198171e+01 2.500000000000000000e-01 2.126668361029395715e+00
3.964939566410770611e-01 8.601819617202656332e+01 2.500000000000000000e-01 2.066862743911376032e+00
3.970041660000391270e-01 5.118956566837913158e+01 2.500000000000000000e-01 2.044931037523727735e+00
3.961690789342504626e-01 5.266898920294396191e+01 2.500000000000000000e-01 2.080518489731427501e+00
3.974811642059108419e-01 7.548187455470309715e+01 2.500000000000000000e-01 2.014800737973106326e+00
3.966557404177482038e-01 5.749292891708619635e+01 2.500000000000000000e-01 2.048574128211740231e+00
3.966693223613682595e-01 5.679406712504999177e+01 2.500000000000000000e-01 2.043283494965365321e+00
3.962678238457214563e-01 9.514759469978761786e+01 2.500000000000000000e-01 2.067210305770495360e+00
3.962595261015663950e-01 1.197298173328204918e+01 2.500000000000000000e-01 2.065725861631251270e+00
3.971183671807034243e-01 9.509996978698302428e+01 2.500000000000000000e-01 2.025912090797048926e+00
3.968978243450452248e-01 2.365525926739539031e+01 2.500000000000000000e-01 2.053975114987914630e+00
3.946562627609992435e-01 9.200722329953168810e+01 2.500000000000000000e-01 2.127038263377856619e+00
3.949335841878893194e-01 1.154421878812945224e+00 2.500000000000000000e-01 2.110593481027018825e+00
3.950058949301555322e-01 1.891165842403865582e+01 2.500000000000000000e-01 2.126428513490652428e+00
3.970770578300117370e-01 7.267663013170142960e+01 2.500000000000000000e-01 2.026353491530283879e+00
3.956293818190225187e-01 3.234880407032291316e+01 2.500000000000000000e-01 2.088745241493884297e+00
3.966005406886425333e-01 7.954031919834032749e+01 2.500000000000000000e-01 2.044868505954635651e+00
3.979373171920447261e-01 4.260951767437000370e+01 2.500000000000000000e-01 2.003091510141440157e+00
3.973731819792716835e-01 3.036382709543075720e+01 2.500000000000000000e-01 2.025508309832687370e+00
3.951380058209869039e-01 9.023434076371867718e+01 2.500000000000000000e-01 2.111023609142174351e+00
3.969395501373534918e-01 3.586398484353308991e+00 2.500000000000000000e-01 2.041487013413600504e+00
3.960656725742547346e-01 3.530627628070831303e+00 2.500000000000000000e-01 2.078518930070341053e+00
3.971758878094991396e-01 6.349888756059324635e+01 2.500000000000000000e-01 2.036294879673703928e+00
3.958495524753993799e-01 5.117487019655667524e+01 2.500000000000000000e-01 2.086886193732092831e+00
3.973623931563655121e-01 9.897074640663271339e+01 2.500000000000000000e-01 2.025817489904656821e+00
3.967798808845883207e-01 6.510449229533446847e+00 2.500000000000000000e-01 2.044877361747336142e+00
3.958963649233190329e-01 5.958050258215573791e+01 2.500000000000000000e-01 2.084993734601879201e+00
3.958616636899613961e-01 5.092499516478022059e+01 2.500000000000000000e-01 2.084529922982567562e+00
3.972040574419583026e-01 5.369109879425626985e+01 2.500000000000000000e-01 2.032263568755046990e+00
3.971121226878610577e-01 4.565654682539677367e+01 2.500000000000000000e-01 2.034627837189314725e+00
3.953773672086944857e-01 2.914430092169686759e+01 2.500000000000000000e-01 2.100730259153233082e+00
3.963258366351802287e-01 7.378790396032974286e+01 2.500000000000000000e-01 2.061043374175864695e+00
3.972080350703041662e-01 5.915981524681227732e+00 2.500000000000000000e-01 2.031794935267446256e+00
