weight logl b a g i0
0.000000000000000000e+00 -4.575604342239505786e+04 8.952425444851830338e-02 3.692395419462395356e-01 9.600314714467960142e-01 3.407235542827400376e-01
0.000000000000000000e+00 -4.570146152467324282e+04 7.499208703211357463e-02 7.826357562158365866e-01 3.958947594162135486e-01 5.067827360715551066e-01
0.000000000000000000e+00 -4.570009439489975193e+04 7.727805965510681219e-02 2.926381304894143387e-01 8.045879974927432343e-01 4.761622885781766623e-01
0.000000000000000000e+00 -4.553184048641539994e+04 7.698722626545828618e-02 9.692038439136458905e-01 6.312611017728588791e-01 4.854966074214627225e-01
0.000000000000000000e+00 -4.548329585483264236e+04 1.204850509694339600e-01 3.196789241597745024e-01 9.342871227750046970e-01 1.482290669925768745e-01
0.000000000000000000e+00 -4.538801105960205314e+04 9.450549173999855945e-02 1.084503185971992245e-01 4.961133523706821036e-01 3.053208341961640704e-01
0.000000000000000000e+00 -4.532566901092261833e+04 8.509613506099134028e-02 7.995919708620952138e-01 9.308187849220126431e-01 3.951838060977030942e-01
0.000000000000000000e+00 -4.529715850828759721e+04 6.430077003758671861e-02 9.409203877011941275e-01 7.444336112818512596e-01 7.012061295590180654e-01
0.000000000000000000e+00 -4.525180671483058541e+04 8.184147025338006642e-02 8.837580667163980053e-02 9.943968219395743491e-01 4.335844931667642843e-01
0.000000000000000000e+00 -4.522670568321809696e+04 9.607171786318313700e-02 3.472067045148240494e-01 7.214797592584480945e-01 2.958025363974891020e-01
0.000000000000000000e+00 -4.515408853000160889e+04 7.262835438041759240e-02 9.081473376090422045e-01 5.655065584711621574e-01 5.610415422489394288e-01
0.000000000000000000e+00 -4.506241625073245814e+04 6.549473146274775726e-02 4.012715085231022272e-01 2.454282703937267218e-01 6.885507277880947852e-01
0.000000000000000000e+00 -4.498741390988146304e+04 7.532389227791069786e-02 5.433799314702918437e-01 2.776181868727813917e-01 5.267920494947132548e-01
0.000000000000000000e+00 -4.496603199627521099e+04 6.647931011705532356e-02 3.575026539592174313e-01 3.649434657860612941e-01 6.739886597834717774e-01
0.000000000000000000e+00 -4.489790457998275087e+04 1.510920636347198309e-01 7.563299462385608685e-01 5.197696543337039232e-01 6.183402417705519127e-02
0.000000000000000000e+00 -4.485826881989002868e+04 1.279254374219253032e-01 5.543531532314379673e-01 5.753442190595509098e-01 1.246424012412531424e-01
0.000000000000000000e+00 -4.469179388796094281e+04 2.469217898797703148e-01 4.672024004855376278e-01 3.252859521812245802e-01 1.990028225067885792e-03
0.000000000000000000e+00 -4.467480576351838681e+04 5.624727603852130997e-02 8.540795935594015509e-01 4.658242747422214336e-03 9.236476115292262534e-01
0.000000000000000000e+00 -4.467253554278850788e+04 1.134966722567595232e-01 7.255513804995832317e-01 5.543908010651267260e-01 1.901198089858814333e-01
0.000000000000000000e+00 -4.461249526681765565e+04 5.817931973635881437e-02 5.024686254891346238e-01 9.985276916748397902e-02 8.757406022592215677e-01
0.000000000000000000e+00 -4.458858338462490792e+04 1.491827812776223006e-01 7.716857412142275052e-02 3.286616322335768059e-01 7.260869538555121405e-01
0.000000000000000000e+00 -4.444185480176148849e+04 5.615270969924957001e-02 6.484698682296032857e-01 3.906626813578333302e-01 9.404473381032169010e-01
0.000000000000000000e+00 -4.443819414516257530e+04 5.785585677415328032e-02 8.870999449638603540e-01 4.843541039170173867e-03 8.943197402269891239e-01
0.000000000000000000e+00 -4.422591079158008506e+04 1.287625523318769449e-01 8.408629285587065905e-01 6.101725651777593074e-01 1.265367802254014906e-01
0.000000000000000000e+00 -4.407482249196495832e+04 6.457203484823503814e-02 7.270164868402125835e-01 2.584579322093332188e-01 7.537596086476713308e-01
0.000000000000000000e+00 -4.389914685147472483e+04 1.229108971887737933e-01 6.835909045929725592e-01 3.924542523014080686e-01 1.528523084655957209e-01
0.000000000000000000e+00 -4.375290612740758661e+04 6.555564108246370036e-02 3.942133784774459748e-01 5.545715088951060912e-01 7.480531963105480076e-01
0.000000000000000000e+00 -4.363253362209589977e+04 1.000043655250882901e-01 9.531641440528049181e-02 5.348196528627652269e-01 2.940242781086805923e-01
0.000000000000000000e+00 -4.357605428457383823e+04 7.919696361012995567e-02 2.337279426190586040e-01 2.867526763192991268e-01 5.185442878885548890e-01
0.000000000000000000e+00 -4.350486985163235659e+04 7.456299054606019272e-02 8.816040972926761921e-01 2.941092240540391645e-01 5.912252484713473866e-01
0.000000000000000000e+00 -4.347441116383211192e+04 1.920476689426975359e-01 4.580031388870760001e-01 5.265762243612006621e-01 1.884786444601278532e-01
0.000000000000000000e+00 -4.346278168002450548e+04 1.732950965646665731e-01 9.331352088089933661e-01 2.249174731479507416e-01 3.276002832782309859e-02
0.000000000000000000e+00 -4.343510522616207891e+04 1.463219687484524911e-01 6.892622574061375573e-01 9.645002007238854258e-01 7.799882433086544609e-01
0.000000000000000000e+00 -4.341258327227937843e+04 9.596289542497771219e-02 8.162458761592524814e-01 1.934109347072779928e-01 3.326043900455571967e-01
0.000000000000000000e+00 -4.340068691261925414e+04 1.019125321457474698e-01 4.573415098176132343e-01 1.883809108417910938e-02 2.830623552001625409e-01
0.000000000000000000e+00 -4.336572201891815348e+04 1.689368975673636308e-01 2.808013671857989557e-02 9.828606058466271556e-01 4.048210961323714940e-01
0.000000000000000000e+00 -4.333428751431866112e+04 1.701617314863042019e-01 6.100857618911514901e-01 3.326258877257223245e-01 3.666148030075411235e-02
0.000000000000000000e+00 -4.314178092702260619e+04 1.124153868356398966e-01 2.764030725471566807e-02 7.964910336948105574e-01 2.151329104150737637e-01
0.000000000000000000e+00 -4.275336051905872591e+04 1.229913922065493104e-01 9.606166015264869795e-01 3.396314363672526815e-01 1.631913085516646378e-01
0.000000000000000000e+00 -4.266090411317325197e+04 6.672381846508923520e-02 6.341874953547572691e-01 5.991036352676393228e-01 7.740065563297815476e-01
0.000000000000000000e+00 -4.265438274764076778e+04 1.082403906644651137e-01 3.821976620002764946e-02 2.730662322770001094e-01 2.485791936351517961e-01
0.000000000000000000e+00 -4.262602865015987481e+04 7.183652265530426906e-02 4.472420235780402153e-01 6.334615488621598844e-01 6.723074710892470440e-01
0.000000000000000000e+00 -4.261494261820950487e+04 6.350592943757993325e-02 2.467248924090374995e-01 3.593712233668823197e-01 8.504251425036197798e-01
0.000000000000000000e+00 -4.249482753136619431e+04 7.124689956186402995e-02 6.625860450042120320e-02 1.521434551129707824e-02 6.887148006025253233e-01
0.000000000000000000e+00 -4.248058358308162860e+04 6.782485276645078276e-02 3.922956677370424972e-01 1.767700745616133107e-01 7.584827354756319417e-01
0.000000000000000000e+00 -4.238062998554210935e+04 1.130267074333105581e-01 1.461787698390794032e-01 2.203461325963063100e-01 2.210541200109323867e-01
0.000000000000000000e+00 -4.238056468192661123e+04 8.091457597490536724e-02 1.159634049899660457e-01 7.956421749625659512e-01 5.317625220594406343e-01
0.000000000000000000e+00 -4.229425930893369514e+04 1.329550020966528967e-01 4.213310257061687603e-01 5.529067618513267002e-01 1.253093304372694394e-01
0.000000000000000000e+00 -4.228117164840414625e+04 7.554153053111256622e-02 6.523032693741800392e-01 1.357071746666455025e-01 6.195435369591051344e-01
0.000000000000000000e+00 -4.203450960797361040e+04 6.404623638748863090e-02 9.426476922179293227e-01 4.146438419842041201e-01 8.669348579039839464e-01
0.000000000000000000e+00 -4.198321875537835149e+04 1.018120345061996890e-01 2.858790913919513343e-01 7.576616630391770357e-01 3.083453326675666961e-01
0.000000000000000000e+00 -4.192077002786654339e+04 7.870025613088094119e-02 8.326987991512384557e-01 4.687647989707541818e-01 5.802723231218579469e-01
0.000000000000000000e+00 -4.179142165366291010e+04 1.114685064088350996e-01 5.869726048679450026e-01 9.285166308432358795e-01 2.387196684931350843e-01
0.000000000000000000e+00 -4.174852173897575267e+04 7.158616920666849293e-02 2.310138636065456330e-01 2.619960975879110920e-01 7.128125328187345788e-01
0.000000000000000000e+00 -4.148180547845854016e+04 6.129575342080595401e-02 4.846326466560739732e-01 2.167354871298253771e-01 9.691271802197805041e-01
0.000000000000000000e+00 -4.142160939489230805e+04 7.584514757432525567e-02 3.728941540303243318e-02 4.737805044847689384e-01 6.456602544767726659e-01
0.000000000000000000e+00 -4.140099611883259058e+04 8.865157050705207986e-02 1.113988884002800051e-01 4.494627637890898919e-01 4.559336712285976256e-01
0.000000000000000000e+00 -4.137413801234857237e+04 7.084403593503629804e-02 7.340405986598205201e-01 9.079265373134650652e-01 7.435978422728150017e-01
0.000000000000000000e+00 -4.121781062182533060e+04 1.576121646482577798e-01 4.003116845014387248e-02 3.771512827129144263e-01 5.614748474093754771e-01
0.000000000000000000e+00 -4.121474102697859053e+04 8.971232915902216387e-02 9.236365526330656550e-01 7.530564960668167940e-01 4.476901297309715533e-01
0.000000000000000000e+00 -4.103435062865263899e+04 6.394593073416487972e-02 5.632700068634721724e-01 4.112440635530767441e-01 9.211683607657537021e-01
0.000000000000000000e+00 -4.099703726537100010e+04 8.162820576850260412e-02 3.393414173706779113e-01 5.830618319960051421e-01 5.645255106349104102e-01
0.000000000000000000e+00 -4.092556742525024310e+04 1.426901936999300791e-01 3.731383622451533988e-01 7.779645602563955986e-02 8.460117268815304792e-01
0.000000000000000000e+00 -4.088036320982254983e+04 8.391985337180918325e-02 3.109049368020073700e-01 2.653888343314817488e-01 5.338103791212698290e-01
0.000000000000000000e+00 -4.031867909168816550e+04 6.709170095096006481e-02 6.776087890297859406e-01 9.563724359955162457e-01 8.768002005293159540e-01
0.000000000000000000e+00 -4.023601145612338587e+04 1.442430293388703433e-01 8.725835165595952070e-01 1.838257676023252740e-01 8.087253664893153671e-01
0.000000000000000000e+00 -4.017814775618213753e+04 8.707518077161113812e-02 2.915706763185508255e-01 8.636523586513795703e-01 5.090775973511919572e-01
0.000000000000000000e+00 -4.001801805357720878e+04 7.359168373570024180e-02 6.295562969858796709e-01 9.124501454069132711e-01 7.431012499554081607e-01
0.000000000000000000e+00 -4.001483526785034337e+04 7.124362840025444399e-02 6.714673324084086126e-02 8.401949683114804390e-01 7.933050256540732370e-01
0.000000000000000000e+00 -3.999643391615418659e+04 6.536619787177744278e-02 7.386691103161343586e-01 3.004423655454943054e-01 9.374324663731600227e-01
0.000000000000000000e+00 -3.992117267596331658e+04 1.229095102594865985e-01 7.642569624945541040e-01 5.980879282354039095e-01 1.908847541765537059e-01
0.000000000000000000e+00 -3.991222962374455528e+04 1.987041615374923742e-01 5.845655103243274642e-01 1.908783114952850024e-01 1.457863424598276891e-01
0.000000000000000000e+00 -3.990298515671632777e+04 9.233276780577792664e-02 8.124910327637046015e-01 5.348554458546745938e-01 4.477753827991429736e-01
0.000000000000000000e+00 -3.960561709292831074e+04 8.060730814352146112e-02 5.203138189294873595e-01 2.095638553633295542e-01 6.263429918742188240e-01
0.000000000000000000e+00 -3.947455474121201405e+04 1.269730812597780201e-01 9.881848712614753616e-01 4.558815036670449405e-01 1.736097437613768335e-01
0.000000000000000000e+00 -3.942444890551584103e+04 1.018256452365779996e-01 4.952823327166044898e-01 4.369958358976672175e-01 3.541129828497590060e-01
0.000000000000000000e+00 -3.929200901545785746e+04 1.141438595215163998e-01 2.605599493816231904e-01 7.278970664929024226e-01 2.530510066723293816e-01
0.000000000000000000e+00 -3.915386576923864777e+04 9.611814712895583313e-02 8.376868620957876876e-01 1.965690008719653825e-01 4.200098346134492067e-01
0.000000000000000000e+00 -3.911787798995689809e+04 1.093711447515836044e-01 5.447647765102069384e-01 5.364309195211658388e-02 2.918809361711900419e-01
0.000000000000000000e+00 -3.904529664424974180e+04 9.344417982628783204e-02 6.964215156116606575e-01 1.494710241948774554e-01 4.543989190859684113e-01
0.000000000000000000e+00 -3.884971708961559489e+04 8.742104569359465671e-02 3.653218040666728061e-01 9.101914164819620012e-01 5.410252791936985828e-01
0.000000000000000000e+00 -3.882243397841112164e+04 1.087905560120330239e-01 8.520939536192497776e-01 8.984994494881844984e-01 3.011402064153100300e-01
0.000000000000000000e+00 -3.880278429015109577e+04 1.163978291159765144e-01 9.186232994090902659e-01 5.083378102614374283e-01 2.433903198354084862e-01
0.000000000000000000e+00 -3.879163307774627174e+04 1.402795978428658108e-01 3.838338969169675652e-01 9.026027887118109883e-01 1.208702280448389343e-01
0.000000000000000000e+00 -3.878285632836289005e+04 1.057100189955575420e-01 1.314380342715091299e-01 8.573158468936737941e-01 3.286997721619145940e-01
0.000000000000000000e+00 -3.869984465261509467e+04 9.732356004321995879e-02 1.265917080794437544e-01 2.121979142074896796e-01 4.159167193242893079e-01
0.000000000000000000e+00 -3.868643580248410581e+04 7.875093253245224467e-02 3.723538411285441940e-01 6.548864895588449864e-01 6.918441653525885249e-01
0.000000000000000000e+00 -3.865890241660463653e+04 7.930641465936472123e-02 1.900126614184638463e-01 4.344684708967960773e-02 6.823071598737553423e-01
0.000000000000000000e+00 -3.851563624809727480e+04 1.624822924924385070e-01 3.805380169143046665e-01 2.680789907291513119e-01 6.084629746082592661e-02
0.000000000000000000e+00 -3.843604262454595300e+04 8.075583144198628105e-02 1.455101079542538978e-01 2.261891046855354359e-01 6.632890412481939890e-01
0.000000000000000000e+00 -3.843228145662914903e+04 9.863989318228505443e-02 7.548694869944974073e-01 5.052073702234201047e-01 4.066836992983559051e-01
0.000000000000000000e+00 -3.823571397592504218e+04 1.348372299074951375e-01 9.523652020085212611e-01 2.319720438974864907e-01 1.463420112133424489e-01
0.000000000000000000e+00 -3.818049497380683897e+04 1.359408136381895504e-01 2.712893348768175006e-02 4.518831334157091817e-02 1.419464578240766661e-01
0.000000000000000000e+00 -3.817111218592614023e+04 1.408001045452144107e-01 7.533655196914031960e-01 1.122000152161747311e-01 1.226127216697761035e-01
0.000000000000000000e+00 -3.811679985064625362e+04 8.781018078169855468e-02 8.237394945669479496e-01 5.135481760570572707e-01 5.558577285079692176e-01
0.000000000000000000e+00 -3.809426577181022003e+04 1.441992204422263280e-01 1.899071253153270522e-01 2.321121898510858372e-03 7.981425115246409963e-01
0.000000000000000000e+00 -3.793726987236966670e+04 8.348810704722853249e-02 5.680844062050754983e-01 1.364596578505018476e-01 6.313737511864355723e-01
0.000000000000000000e+00 -3.757670637823692232e+04 1.438736304962762169e-01 1.396415340225279911e-01 6.105114458961201640e-01 8.022343998837186962e-01
0.000000000000000000e+00 -3.731651578621819499e+04 1.453563174929766166e-01 2.560960350291802134e-01 3.845118123601592997e-01 7.700174667235800685e-01
0.000000000000000000e+00 -3.726450731128721964e+04 1.208324568489915762e-01 2.075648846371571654e-01 1.541582809263791765e-01 2.311319022835730541e-01
0.000000000000000000e+00 -3.720471550371639751e+04 6.948584254372958124e-02 3.370579150842378802e-01 2.030066187731272009e-03 9.665435572633380712e-01
0.000000000000000000e+00 -3.720015247229087254e+04 1.364737925316543699e-01 3.621500569358925281e-01 2.452557129124697255e-01 1.463526322868951013e-01
0.000000000000000000e+00 -3.714090471234889264e+04 7.218349296684489769e-02 8.828930870885661752e-01 3.233332062884487490e-01 8.988957282110132674e-01
0.000000000000000000e+00 -3.704081928186884033e+04 1.155867341556445771e-01 4.892056971176728108e-01 1.156176027304526288e-01 2.714012958528302377e-01
0.000000000000000000e+00 -3.699200442546854902e+04 1.872099649486289596e-01 7.386356216908092076e-01 8.882142453596999498e-01 2.150487537452819842e-01
0.000000000000000000e+00 -3.698509251153536025e+04 9.413665970661366789e-02 3.297057832471513850e-01 8.501296395670511208e-01 4.944696496337379621e-01
0.000000000000000000e+00 -3.694378756769238680e+04 7.505041556820213344e-02 1.982017185542778170e-01 9.382093042942506456e-01 8.378669326618592983e-01
0.000000000000000000e+00 -3.691960784605068329e+04 9.740735877784634233e-02 4.029780241676093056e-01 4.581397317784876577e-01 4.533925270780503336e-01
0.000000000000000000e+00 -3.684989285716526501e+04 8.371101643785394675e-02 7.108048181549073696e-01 5.135204997789455383e-02 6.626889575931877996e-01
0.000000000000000000e+00 -3.674336320930840157e+04 7.887501679757824569e-02 7.909046416469321938e-01 9.459838532797322230e-01 7.612048476501669381e-01
0.000000000000000000e+00 -3.638996944265289494e+04 7.180472655068292909e-02 5.611451626311917407e-01 1.140113925924434168e-01 9.433879875069904886e-01
0.000000000000000000e+00 -3.636912264702207904e+04 1.031842127562028200e-01 9.312276246164282734e-01 8.106828133700505479e-02 3.968570968357079121e-01
0.000000000000000000e+00 -3.628160744322451501e+04 7.556020591369327910e-02 9.922099554676676592e-01 8.138240952206591272e-01 8.539328506994006140e-01
0.000000000000000000e+00 -3.626614285160719010e+04 8.989548366567057247e-02 1.128438378983626089e-01 4.744952820451664444e-02 5.752692858871184534e-01
0.000000000000000000e+00 -3.625209746354470553e+04 9.737665173718312861e-02 7.579498052572497535e-02 7.994979862242775903e-01 4.685689852922221288e-01
0.000000000000000000e+00 -3.620122258018527646e+04 8.735258311293447875e-02 6.584804936021685373e-01 1.326618143663280680e-01 6.189099453309260257e-01
0.000000000000000000e+00 -3.595837475791038014e+04 1.352480670734947932e-01 5.109292431421849079e-01 9.322586576258118374e-01 9.899677888264095671e-01
0.000000000000000000e+00 -3.594229842556474614e+04 1.590553532340961418e-01 9.623971560109104706e-01 2.838073128155510494e-01 5.215060974714843534e-01
0.000000000000000000e+00 -3.577255720885211485e+04 7.677183286181232802e-02 6.306838446668469045e-01 1.979464426750405792e-01 8.464505075404918921e-01
0.000000000000000000e+00 -3.551890335919692006e+04 1.179576528723558226e-01 7.261066820808985689e-01 2.697979125619374141e-01 2.722736450783967976e-01
0.000000000000000000e+00 -3.544939919296489825e+04 1.111243595354710623e-01 4.517626159254208851e-01 4.084924055683836208e-01 3.317006477901549566e-01
0.000000000000000000e+00 -3.531471797214298567e+04 9.839281456107462631e-02 3.656846837246271464e-01 2.628069648134907510e-01 4.762275760993529561e-01
0.000000000000000000e+00 -3.526646513854509976e+04 1.290386238250489370e-01 9.399348662858453274e-01 3.600180622508711847e-01 1.995353528535080967e-01
0.000000000000000000e+00 -3.518968780564268673e+04 9.173624709492800289e-02 1.163296871129515520e-01 5.904688565144751156e-01 5.756499306249517334e-01
0.000000000000000000e+00 -3.517668008499748248e+04 9.117185325633225812e-02 8.830111019739036449e-01 3.008155598263801966e-01 5.851228716592224988e-01
0.000000000000000000e+00 -3.507949747187532921e+04 1.353252450940534146e-01 9.969266258268218994e-01 9.605110369249137969e-01 1.668207754241072260e-01
0.000000000000000000e+00 -3.506943025722575840e+04 8.406539456300865520e-02 2.956758997670948519e-01 1.523096489735624726e-01 7.153497014566914114e-01
0.000000000000000000e+00 -3.504182961789937690e+04 1.683961508528153406e-01 8.568734038299979927e-01 6.243320777331059501e-01 5.860833357616646033e-02
0.000000000000000000e+00 -3.495043627352103795e+04 1.148020820415067700e-01 5.669173513200146397e-01 7.320591417100218434e-01 3.057268813142562935e-01
0.000000000000000000e+00 -3.467431227886817214e+04 8.896127191858616001e-02 3.667801985745122728e-03 8.927658502409507868e-02 6.366374455889477479e-01
0.000000000000000000e+00 -3.463126732556660863e+04 1.012461340493736595e-01 4.818630124103920886e-01 2.285658142356769007e-01 4.541021649968380869e-01
0.000000000000000000e+00 -3.454053250258904154e+04 1.732266384909416645e-01 1.778700232824173000e-01 9.252503834393643878e-01 5.090892430444771133e-02
0.000000000000000000e+00 -3.415028514643409289e+04 1.066489382385070739e-01 8.943976973112639506e-01 2.749231231205111481e-01 3.991001974528359808e-01
0.000000000000000000e+00 -3.405609629984387720e+04 1.226549294340311125e-01 6.439830590567933166e-01 9.412865817798603540e-01 2.537719913283045248e-01
0.000000000000000000e+00 -3.398422117349356995e+04 2.289001319401177126e-01 1.861553392027232023e-01 7.603086999442386640e-01 6.899946583489913188e-03
0.000000000000000000e+00 -3.387589177059334907e+04 8.273167846301987538e-02 5.562330632594713054e-01 3.392225025565108742e-01 7.852756525405455434e-01
0.000000000000000000e+00 -3.378366002229037986e+04 1.010435453388435212e-01 9.798856207755359815e-01 6.289795520494536607e-01 4.746192603980160518e-01
0.000000000000000000e+00 -3.377931796948863484e+04 1.068801155926517588e-01 3.637017472917558614e-03 5.565515618221510419e-01 4.030851984571794944e-01
0.000000000000000000e+00 -3.368783647701434529e+04 7.447105806626774793e-02 8.918344501465630403e-01 4.123224314997320228e-02 9.980737141969843185e-01
0.000000000000000000e+00 -3.361964724890352954e+04 8.824872825579443969e-02 8.706316634116109121e-01 6.708604692958166638e-01 6.819944483722029105e-01
0.000000000000000000e+00 -3.354590091248791578e+04 7.955216001756826305e-02 7.556593317887050354e-03 9.148745204649589846e-01 8.711722275804312243e-01
0.000000000000000000e+00 -3.343681221130151971e+04 8.688363632145945648e-02 5.550568828957420653e-01 7.287949378417836188e-01 7.142262677505786250e-01
0.000000000000000000e+00 -3.337536634750962548e+04 9.278182521020428286e-02 9.301765944119584351e-01 2.548034039834417008e-01 6.082386443142937527e-01
0.000000000000000000e+00 -3.334905744722868985e+04 1.490712878823602372e-01 4.249550543515537848e-01 6.479094029774519203e-01 6.778955796550638624e-01
0.000000000000000000e+00 -3.332957057843416987e+04 7.608091860982091337e-02 7.027316076653573607e-01 9.530433834505489532e-01 9.700964984820326098e-01
0.000000000000000000e+00 -3.332733972274700500e+04 9.926670878627807948e-02 2.627781715350753222e-01 9.198997879959593948e-01 5.089663689501813248e-01
0.000000000000000000e+00 -3.285024878100994101e+04 1.001553989160458569e-01 1.450358299062268763e-01 3.934782369653540002e-01 5.071555440559860628e-01
0.000000000000000000e+00 -3.269667941168473772e+04 1.527816051246702056e-01 1.769773290300717949e-01 8.607293030840146297e-02 1.075130491459460602e-01
0.000000000000000000e+00 -3.260693827297995449e+04 8.570580824844398204e-02 6.880973395759393263e-02 5.312403036135563417e-01 7.664781571694968543e-01
0.000000000000000000e+00 -3.255514808759339576e+04 9.035594489224263448e-02 3.664021812457827210e-01 1.077506417703918418e-01 6.751251282099334228e-01
0.000000000000000000e+00 -3.254680001392630584e+04 1.409658503150355013e-01 7.598048067530148719e-01 7.089804373483874489e-01 8.348753078968765839e-01
0.000000000000000000e+00 -3.237647859007503575e+04 1.442924768027605831e-01 2.683762382378122036e-01 4.322146475678033672e-01 7.645228292776997669e-01
0.000000000000000000e+00 -3.222131048313297288e+04 1.550771964232453559e-01 9.999666033178506996e-01 5.488128669376846069e-01 5.696803115016744190e-01
0.000000000000000000e+00 -3.202908942364729592e+04 1.070202787767906560e-01 7.865895464739434129e-01 2.189895253864422298e-01 4.335379277551725252e-01
0.000000000000000000e+00 -3.201043827411936218e+04 9.556984681266234016e-02 1.251630643740530013e-01 3.848174655437434089e-01 5.982223564811385286e-01
0.000000000000000000e+00 -3.200329814975253976e+04 1.120561972815505847e-01 8.349064571696980241e-01 2.607267972331827055e-01 3.761878931568776174e-01
0.000000000000000000e+00 -3.184023900378059625e+04 1.420066019921094602e-01 8.516740978591370581e-01 5.821951017634058312e-01 8.083582091490947308e-01
0.000000000000000000e+00 -3.181521679235611373e+04 8.687338579748848932e-02 8.950574053716422451e-01 2.762436037795282795e-01 7.691913974623539874e-01
0.000000000000000000e+00 -3.167234967841840262e+04 8.047693274398293184e-02 3.419253853958903466e-01 6.086668925542958464e-01 9.258069107360996641e-01
0.000000000000000000e+00 -3.166305471521117579e+04 1.006043973417455328e-01 5.586248494644355800e-01 4.114384565869571020e-01 5.276480822974629614e-01
0.000000000000000000e+00 -3.156670763753302163e+04 1.021379136247554387e-01 2.222651554960831666e-01 8.792234491002705044e-01 5.074835678689879614e-01
0.000000000000000000e+00 -3.153921242707475540e+04 1.153741974108312141e-01 4.771276148251549776e-01 9.130899188163867919e-01 3.488471769261949351e-01
0.000000000000000000e+00 -3.148366419323469745e+04 1.836067641860937849e-01 4.185527356004747901e-03 5.217626274726764324e-01 4.035949492677992634e-02
0.000000000000000000e+00 -3.147882002066626956e+04 1.146547003713759283e-01 7.878450896593929276e-01 2.293632050371127162e-01 3.570624246246270062e-01
0.000000000000000000e+00 -3.147527130994214895e+04 8.443883599041801524e-02 1.536903210938084241e-01 5.338559721128037783e-01 8.359029356003048195e-01
0.000000000000000000e+00 -3.140170193652992384e+04 1.543043916313350250e-01 3.440436649261450208e-01 5.524650910436397222e-01 1.078943673604000342e-01
0.000000000000000000e+00 -3.134892462257864463e+04 1.664868011263697101e-01 7.966669454438632947e-01 9.586740518282180767e-01 4.054201685516611864e-01
0.000000000000000000e+00 -3.133599578784564073e+04 8.943857053558557091e-02 4.044424671906151625e-01 5.172091130919530544e-01 7.314653138071141036e-01
0.000000000000000000e+00 -3.131166762781285433e+04 9.452674689215290194e-02 1.511140867607190241e-01 2.177535611284703299e-01 6.351617002223743924e-01
0.000000000000000000e+00 -3.111435845289680219e+04 1.593425666705305943e-01 9.279225959776109534e-01 6.256769203745131680e-01 5.002608532068080205e-01
0.000000000000000000e+00 -3.099111726269687279e+04 2.041144165403796507e-01 7.486847049394163012e-02 3.318407675045513816e-01 1.131425224008358876e-01
0.000000000000000000e+00 -3.074350136411064523e+04 1.351749192099124253e-01 9.223479237159519784e-01 4.620902768843515585e-01 9.521112375306262088e-01
0.000000000000000000e+00 -3.068857606441721873e+04 9.592766032673027965e-02 5.088618628644336894e-01 5.376677715333885166e-01 6.276191499070203905e-01
0.000000000000000000e+00 -3.059318287355037319e+04 8.308463581900971118e-02 9.500047157940489928e-01 4.216366958856880842e-01 9.036999330659351015e-01
0.000000000000000000e+00 -3.042359095517693640e+04 8.026818818229608521e-02 4.398783465084251665e-01 9.838627477954241529e-01 9.857861618655738845e-01
0.000000000000000000e+00 -3.028784663986387750e+04 8.715013081661715511e-02 4.848646822969665537e-01 4.946076984312496316e-01 8.170802790635648405e-01
0.000000000000000000e+00 -3.028156809272041573e+04 9.293242482055508180e-02 5.554535487992042775e-01 4.652520961463657567e-02 6.948603591568622839e-01
0.000000000000000000e+00 -3.020397931969234196e+04 1.251122855525925726e-01 5.241719633069130690e-01 6.624421489422148701e-01 2.775193879009051345e-01
0.000000000000000000e+00 -3.016735545569210080e+04 9.415315381169697684e-02 7.291719298891736756e-01 5.184487224762390767e-02 6.748179785203298753e-01
0.000000000000000000e+00 -3.014980771308644034e+04 8.607113792118215034e-02 4.935342230363869431e-01 7.211842670595717264e-01 8.474266426749657022e-01
0.000000000000000000e+00 -3.014880491915292077e+04 1.479925664698934495e-01 8.803847574191597802e-01 7.988874161514455396e-01 1.385016859622621999e-01
0.000000000000000000e+00 -3.005177324031983881e+04 1.010037780106145533e-01 9.304100587852325299e-01 4.076724150334344321e-01 5.592228406483674696e-01
0.000000000000000000e+00 -3.000710715188087488e+04 1.220352654341878562e-01 8.160571721291915992e-01 4.046809191959587215e-01 3.062661961363734031e-01
0.000000000000000000e+00 -2.997013588787266417e+04 1.568191643807052005e-01 5.323544108681305120e-01 4.060109174603944160e-01 1.052295271259239273e-01
0.000000000000000000e+00 -2.974704377915570512e+04 1.382236190655415919e-01 4.135460407954393292e-01 6.108918339764879413e-01 1.905323027622893850e-01
0.000000000000000000e+00 -2.960341291457621264e+04 8.377425620236589321e-02 4.786197694903518984e-01 8.409103383517073649e-01 9.264175844510968982e-01
0.000000000000000000e+00 -2.942357768306459184e+04 1.284849946551672728e-01 5.638616844324665367e-01 8.175427815696438838e-01 2.590365423244790355e-01
0.000000000000000000e+00 -2.929914170492867561e+04 8.268802422545296071e-02 7.264857024427516796e-01 4.540802831167112252e-02 9.685217609399100480e-01
0.000000000000000000e+00 -2.906604010601944901e+04 1.328915751447845572e-01 3.284287152804322707e-01 7.669598852494585728e-02 9.917708344581998015e-01
0.000000000000000000e+00 -2.906319568546712981e+04 9.104778285196790666e-02 7.252187173879426352e-01 6.768968878587647842e-01 7.726950856029138892e-01
0.000000000000000000e+00 -2.901060478165194581e+04 1.377764489609589749e-01 3.895667262132651576e-01 5.528455511550907087e-01 8.790509154155285998e-01
