weight logl b a g i0
0.000000000000000000e+00 -3.147527130994214895e+04 1.688776719808360305e-01 1.621534178828703432e+01 2.500000000000000000e-01 2.089757339000762215e+01
0.000000000000000000e+00 -3.140170193652992384e+04 3.086087832626700500e-01 3.506032282768835984e+01 2.500000000000000000e-01 2.697359184010000632e+00
0.000000000000000000e+00 -3.134892462257864463e+04 3.329736022527394201e-01 7.987002759894247106e+01 2.500000000000000000e-01 1.013550421379152944e+01
0.000000000000000000e+00 -3.133599578784564073e+04 1.788771410711711418e-01 4.103980425187089764e+01 2.500000000000000000e-01 1.828663284517785215e+01
0.000000000000000000e+00 -3.131166762781285433e+04 1.890534937843058039e-01 1.596029458931118405e+01 2.500000000000000000e-01 1.587904250555935981e+01
0.000000000000000000e+00 -3.111435845289680219e+04 3.186851333410611886e-01 9.286433700178348261e+01 2.500000000000000000e-01 1.250652133017019985e+01
0.000000000000000000e+00 -3.099111726269687279e+04 4.082288330807593013e-01 8.411978578900221493e+00 2.500000000000000000e-01 2.828563060020897080e+00
0.000000000000000000e+00 -3.074350136411064523e+04 2.703498384198248505e-01 9.231244444787924408e+01 2.500000000000000000e-01 2.380278093826565566e+01
0.000000000000000000e+00 -3.068857606441721873e+04 1.918553206534605593e-01 5.137732442357893348e+01 2.500000000000000000e-01 1.569047874767550965e+01
0.000000000000000000e+00 -3.059318287355037319e+04 1.661692716380194224e-01 9.505046686361085051e+01 2.500000000000000000e-01 2.259249832664837854e+01
0.000000000000000000e+00 -3.042359095517693640e+04 1.605363763645921704e-01 4.454795630433409315e+01 2.500000000000000000e-01 2.464465404663934578e+01
0.000000000000000000e+00 -3.028784663986387750e+04 1.743002616332343102e-01 4.900160354739968938e+01 2.500000000000000000e-01 2.042700697658911935e+01
0.000000000000000000e+00 -3.028156809272041573e+04 1.858648496411101636e-01 5.598990133112122436e+01 2.500000000000000000e-01 1.737150897892155754e+01
0.000000000000000000e+00 -3.020397931969234196e+04 2.502245711051851451e-01 5.289302436738439184e+01 2.500000000000000000e-01 6.937984697522628252e+00
0.000000000000000000e+00 -3.016735545569210080e+04 1.883063076233939537e-01 7.318802105902818766e+01 2.500000000000000000e-01 1.687044946300824577e+01
0.000000000000000000e+00 -3.014980771308644034e+04 1.721422758423643007e-01 4.985988808060231037e+01 2.500000000000000000e-01 2.118566606687414122e+01
0.000000000000000000e+00 -3.014880491915292077e+04 2.959851329397868991e-01 8.815809098449682324e+01 2.500000000000000000e-01 3.462542149056555107e+00
0.000000000000000000e+00 -3.005177324031983881e+04 2.020075560212291066e-01 9.311059581973802324e+01 2.500000000000000000e-01 1.398057101620918630e+01
0.000000000000000000e+00 -3.000710715188087488e+04 2.440705308683757124e-01 8.178966004078996832e+01 2.500000000000000000e-01 7.656654903409335411e+00
0.000000000000000000e+00 -2.997013588787266417e+04 3.136383287614104010e-01 5.370308667594492391e+01 2.500000000000000000e-01 2.630738178148098072e+00
0.000000000000000000e+00 -2.974704377915570512e+04 2.764472381310831839e-01 4.194105803874849414e+01 2.500000000000000000e-01 4.763307569057234403e+00
0.000000000000000000e+00 -2.960341291457621264e+04 1.675485124047317864e-01 4.838335717954483783e+01 2.500000000000000000e-01 2.316043961127742179e+01
0.000000000000000000e+00 -2.942357768306459184e+04 2.569699893103345456e-01 5.682230675881418591e+01 2.500000000000000000e-01 6.475913558111975554e+00
0.000000000000000000e+00 -2.929914170492867561e+04 1.653760484509059214e-01 7.292208454183241884e+01 2.500000000000000000e-01 2.421304402349775131e+01
0.000000000000000000e+00 -2.906604010601944901e+04 2.657831502895691145e-01 3.351444281276279469e+01 2.500000000000000000e-01 2.479427086145499359e+01
0.000000000000000000e+00 -2.906319568546712981e+04 1.820955657039358133e-01 7.279665302140631411e+01 2.500000000000000000e-01 1.931737714007284623e+01
0.000000000000000000e+00 -2.901060478165194581e+04 2.755528979219179497e-01 3.956710589511325082e+01 2.500000000000000000e-01 2.197627288538821588e+01
0.000000000000000000e+00 -2.894512725357266027e+04 2.756672430822590947e-01 6.079049405058740518e+01 2.500000000000000000e-01 2.193497060496714468e+01
0.000000000000000000e+00 -2.894272782829537755e+04 1.989669341434663341e-01 3.868729414498533004e+01 2.500000000000000000e-01 1.529639728559395806e+01
0.000000000000000000e+00 -2.887685900116599805e+04 2.475662489327894455e-01 1.575757072812895121e+00 2.500000000000000000e-01 7.608586635977418133e+00
0.000000000000000000e+00 -2.878670507646812621e+04 2.906310555282289876e-01 1.204612452297481617e+01 2.500000000000000000e-01 1.807923929163480992e+01
0.000000000000000000e+00 -2.872555449551620404e+04 2.481160091000504941e-01 3.967134504150231322e+01 2.500000000000000000e-01 7.592918746162685473e+00
0.000000000000000000e+00 -2.870154787419689092e+04 2.521981736183713796e-01 8.870675106233038321e+01 2.500000000000000000e-01 7.154439517234697732e+00
0.000000000000000000e+00 -2.867764397472973724e+04 2.524256779919842320e-01 7.695780686048789221e+01 2.500000000000000000e-01 7.136846702141768972e+00
0.000000000000000000e+00 -2.860783272537180892e+04 2.385239634464157987e-01 3.335664708361428410e+01 2.500000000000000000e-01 8.784415831258026941e+00
0.000000000000000000e+00 -2.860144507062728735e+04 1.814898966758049514e-01 4.294880417072720746e+01 2.500000000000000000e-01 1.987741025764628588e+01
0.000000000000000000e+00 -2.839109522301455945e+04 1.889412992991812423e-01 4.748238056853431033e+01 2.500000000000000000e-01 1.805054382146100522e+01
0.000000000000000000e+00 -2.822740819120228116e+04 2.332953098154264548e-01 5.730416959342370831e+01 2.500000000000000000e-01 9.627228073639393813e+00
0.000000000000000000e+00 -2.820525820374150499e+04 3.313840705616952764e-01 9.069475242955805072e+01 2.500000000000000000e-01 2.102108190833010148e+00
0.000000000000000000e+00 -2.818004291354787347e+04 2.322671728185130569e-01 7.351796249103719560e+01 2.500000000000000000e-01 9.791385798651070616e+00
0.000000000000000000e+00 -2.813604614138234319e+04 2.799646013259953214e-01 3.977945590308764423e+01 2.500000000000000000e-01 4.801993763571784868e+00
0.000000000000000000e+00 -2.795706761064732927e+04 1.749945685749083601e-01 1.415435564308930338e+01 2.500000000000000000e-01 2.241750746422774654e+01
0.000000000000000000e+00 -2.788120602592076830e+04 2.512734209988327638e-01 9.266199042397445851e+01 2.500000000000000000e-01 7.490648292221327331e+00
0.000000000000000000e+00 -2.787319868625899107e+04 1.928161230152274364e-01 6.129214738452478883e+01 2.500000000000000000e-01 1.746747568867793632e+01
0.000000000000000000e+00 -2.768674753103727562e+04 1.729032081336590032e-01 4.829638312110577658e+01 2.500000000000000000e-01 2.337495855631440378e+01
0.000000000000000000e+00 -2.761487574658704398e+04 1.828004306348327557e-01 6.824547372980896398e+01 2.500000000000000000e-01 2.036682053377807833e+01
0.000000000000000000e+00 -2.751239915791086241e+04 2.834744924693297641e-01 2.853099552559260488e+01 2.500000000000000000e-01 1.962024079726402448e+01
0.000000000000000000e+00 -2.731117541606869781e+04 2.048466318387114349e-01 7.990995260451333237e+00 2.500000000000000000e-01 1.506246497097774650e+01
0.000000000000000000e+00 -2.728742025220949654e+04 1.738147065904713795e-01 2.722573432154483442e+00 2.500000000000000000e-01 2.348082247125884692e+01
0.000000000000000000e+00 -2.719185838174883975e+04 1.941954997023429552e-01 6.970051692488885919e+01 2.500000000000000000e-01 1.763074397404283289e+01
0.000000000000000000e+00 -2.709564404242796081e+04 2.067298164360340529e-01 8.809499776029672091e+01 2.500000000000000000e-01 1.479587481989044484e+01
0.000000000000000000e+00 -2.705718611177803905e+04 3.393819269627509350e-01 4.601737148490848028e+01 2.500000000000000000e-01 8.900084397720725349e+00
0.000000000000000000e+00 -2.696028643032935361e+04 2.653027101722862380e-01 6.345384568788325907e+01 2.500000000000000000e-01 2.445321544113354406e+01
0.000000000000000000e+00 -2.690749923825432779e+04 2.820049768014032399e-01 9.796209731928870212e+01 2.500000000000000000e-01 4.873654767635726692e+00
0.000000000000000000e+00 -2.687601202595649738e+04 3.441000559986624463e-01 3.490288326666104002e+00 2.500000000000000000e-01 8.256995049565663436e+00
0.000000000000000000e+00 -2.685312564010007191e+04 2.656802916690719218e-01 2.673417143514113192e+01 2.500000000000000000e-01 6.274227686203476040e+00
0.000000000000000000e+00 -2.682280203548699501e+04 1.744395756306169609e-01 8.318772403733601095e+01 2.500000000000000000e-01 2.376132658964754540e+01
0.000000000000000000e+00 -2.663303627000403867e+04 1.737446478981450326e-01 2.478348332712989688e+01 2.500000000000000000e-01 2.419788614035947560e+01
0.000000000000000000e+00 -2.658426012485042884e+04 1.725305488083683780e-01 2.489441053379495727e+01 2.500000000000000000e-01 2.467726103747676447e+01
0.000000000000000000e+00 -2.654078053296481812e+04 1.750687403425978950e-01 9.262343055592197061e+01 2.500000000000000000e-01 2.384460357148822496e+01
0.000000000000000000e+00 -2.638448901219945401e+04 2.198908821682068471e-01 3.112762109015331546e+01 2.500000000000000000e-01 1.259557878457653857e+01
0.000000000000000000e+00 -2.637146477845935078e+04 2.332946855875837056e-01 4.166284600440337016e+01 2.500000000000000000e-01 1.036331550836426807e+01
0.000000000000000000e+00 -2.636594740860190359e+04 2.356087111371836240e-01 8.356580042201426295e+01 2.500000000000000000e-01 1.001993817342447457e+01
0.000000000000000000e+00 -2.632049649286907515e+04 3.223355338340754273e-01 6.945643259452921825e+01 2.500000000000000000e-01 2.614380424383047519e+00
0.000000000000000000e+00 -2.630971056081535789e+04 1.942725105803240204e-01 6.534092771465842020e+01 2.500000000000000000e-01 1.828226283854173317e+01
0.000000000000000000e+00 -2.627207782972532004e+04 2.189358397962735125e-01 4.317968400355795922e+01 2.500000000000000000e-01 1.282983676001795637e+01
0.000000000000000000e+00 -2.626824950464136055e+04 1.762669118634287990e-01 1.025851523123009379e+01 2.500000000000000000e-01 2.371584173937072038e+01
0.000000000000000000e+00 -2.621245977159569884e+04 4.057640903278973976e-01 2.436489886821192830e+00 2.500000000000000000e-01 6.160461143149664753e-01
0.000000000000000000e+00 -2.618412442617475608e+04 2.317558523672145210e-01 9.077245833334991687e+01 2.500000000000000000e-01 1.067979734247183110e+01
0.000000000000000000e+00 -2.610595966291323930e+04 2.632341894157144147e-01 9.471483609462211462e+01 2.500000000000000000e-01 2.485723013167411111e+01
0.000000000000000000e+00 -2.606309634930454922e+04 2.086608609413811433e-01 4.293811785192617236e+01 2.500000000000000000e-01 1.501491002064975255e+01
0.000000000000000000e+00 -2.591177584801441481e+04 3.196557507613673188e-01 3.745274231751233174e+01 2.500000000000000000e-01 1.183745028935333288e+01
0.000000000000000000e+00 -2.581378596930796630e+04 2.488742739596405684e-01 6.279861614452784835e+01 2.500000000000000000e-01 8.408949674594632384e+00
0.000000000000000000e+00 -2.578061782532827056e+04 1.850926172080240573e-01 8.584754264885397390e+01 2.500000000000000000e-01 2.134279477946079595e+01
0.000000000000000000e+00 -2.570864149017412637e+04 2.666938567755405831e-01 6.903333081307852126e+01 2.500000000000000000e-01 6.450849529584842479e+00
0.000000000000000000e+00 -2.566045485019107946e+04 2.813568891765680924e-01 9.849187484158674977e+01 2.500000000000000000e-01 1.982074495963814442e+01
0.000000000000000000e+00 -2.562863596504287852e+04 2.286359473194894409e-01 2.532100105112112587e+01 2.500000000000000000e-01 1.142641108198616529e+01
0.000000000000000000e+00 -2.557066116726581095e+04 2.960819868626114459e-01 6.683907133038006521e+01 2.500000000000000000e-01 1.636307122340544851e+01
0.000000000000000000e+00 -2.548970987679531390e+04 2.985109218237917972e-01 1.974765070063039829e+01 2.500000000000000000e-01 1.582552925804020028e+01
0.000000000000000000e+00 -2.542190291146608070e+04 2.894269758829077777e-01 2.503793221202885988e+01 2.500000000000000000e-01 4.583647625549278182e+00
0.000000000000000000e+00 -2.537436177289587795e+04 3.286467992851698217e-01 5.357603915681998075e+01 2.500000000000000000e-01 2.436327544127134370e+00
0.000000000000000000e+00 -2.536226530863675362e+04 1.797750479488315900e-01 1.224761310268523928e+01 2.500000000000000000e-01 2.346796563091044519e+01
0.000000000000000000e+00 -2.533810743623245435e+04 2.420361921188243226e-01 1.407090631762540767e+01 2.500000000000000000e-01 9.482224925838211860e+00
0.000000000000000000e+00 -2.523627555226048207e+04 2.351511153621770323e-01 2.684286599573966470e+01 2.500000000000000000e-01 1.054283236640898025e+01
0.000000000000000000e+00 -2.515729528703473625e+04 2.101152905228966805e-01 1.307131562161179517e+01 2.500000000000000000e-01 1.525832104509168552e+01
0.000000000000000000e+00 -2.512777323459937543e+04 2.754416926088321116e-01 2.792474129845589204e+01 2.500000000000000000e-01 2.122066384549862406e+01
0.000000000000000000e+00 -2.499595126773760785e+04 3.097552391550932871e-01 1.812615528456283442e+01 2.500000000000000000e-01 3.365123307429990440e+00
0.000000000000000000e+00 -2.497497252516913431e+04 2.498566091303102699e-01 7.323187204649732962e+01 2.500000000000000000e-01 8.556322744308811679e+00
0.000000000000000000e+00 -2.492702365503682086e+04 1.860885530482874195e-01 1.252449572304487901e+01 2.500000000000000000e-01 2.183019421085952771e+01
0.000000000000000000e+00 -2.490451962410734632e+04 1.821937182610100514e-01 7.240523257146168135e+01 2.500000000000000000e-01 2.312744671004858787e+01
0.000000000000000000e+00 -2.475234877636955935e+04 1.883737367208495606e-01 9.938077059480013986e+01 2.500000000000000000e-01 2.128526692109621266e+01
0.000000000000000000e+00 -2.467794242651215973e+04 3.093825112723085358e-01 3.704785034036799374e+01 2.500000000000000000e-01 3.424087099668646328e+00
0.000000000000000000e+00 -2.462345656128717746e+04 1.949452270761862227e-01 8.241479211142689110e+01 2.500000000000000000e-01 1.945373690759757679e+01
0.000000000000000000e+00 -2.453071325591603454e+04 2.202690846971220306e-01 8.828298646600214283e+01 2.500000000000000000e-01 1.349807796734842036e+01
0.000000000000000000e+00 -2.435550824272519822e+04 2.952233115163211963e-01 6.060023763966081134e+01 2.500000000000000000e-01 1.636358713123829034e+01
0.000000000000000000e+00 -2.433716585070568181e+04 2.029806248796093282e-01 1.892639169312992919e+01 2.500000000000000000e-01 1.751407233049637213e+01
0.000000000000000000e+00 -2.428582295350425557e+04 2.661121675308242285e-01 4.429933619497506925e+01 2.500000000000000000e-01 2.355936106177795253e+01
0.000000000000000000e+00 -2.424876686034219892e+04 2.686586310249494680e-01 6.742290132362477095e+01 2.500000000000000000e-01 6.608477041221358483e+00
0.000000000000000000e+00 -2.423852837708969673e+04 2.715347756602519702e-01 6.470307801609641274e+01 2.500000000000000000e-01 2.206261049490095161e+01
0.000000000000000000e+00 -2.423340747443071450e+04 2.419454765791473339e-01 7.782666446528018867e+01 2.500000000000000000e-01 9.909643115210309716e+00
0.000000000000000000e+00 -2.420333723402049873e+04 2.011784088061310261e-01 5.388140248268842925e+01 2.500000000000000000e-01 1.808405269922430847e+01
0.000000000000000000e+00 -2.404950342555728275e+04 3.116823368312553466e-01 2.616340440535650558e+01 2.500000000000000000e-01 3.372728878188508084e+00
0.000000000000000000e+00 -2.394684245974191435e+04 2.431490571120793476e-01 3.219027761744773386e+01 2.500000000000000000e-01 9.839594895434968791e+00
0.000000000000000000e+00 -2.391384347554899432e+04 3.462593411334444760e-01 4.378363454391371334e+01 2.500000000000000000e-01 1.906729580916297184e+00
0.000000000000000000e+00 -2.385214994820711581e+04 2.866307712544793329e-01 1.181331771767628247e+01 2.500000000000000000e-01 1.820216405711267527e+01
0.000000000000000000e+00 -2.372967824804261909e+04 3.230982460556259817e-01 5.912031795597064843e+01 2.500000000000000000e-01 1.105246711499250090e+01
0.000000000000000000e+00 -2.366699573157751365e+04 4.524910313657792837e-01 8.320344209131357616e+01 2.500000000000000000e-01 2.810723451131091899e-01
0.000000000000000000e+00 -2.361534468202508288e+04 2.480330182776848691e-01 2.548226878814495677e+01 2.500000000000000000e-01 9.259938597975658325e+00
0.000000000000000000e+00 -2.359867874653850595e+04 2.198254254970950505e-01 8.889292822573045783e+01 2.500000000000000000e-01 1.410632567258473458e+01
0.000000000000000000e+00 -2.358484221442429407e+04 3.509681960740858031e-01 4.897615245382137772e+01 2.500000000000000000e-01 1.779471854146866150e+00
0.000000000000000000e+00 -2.358264828835083244e+04 1.857405568482446423e-01 6.464332016725957430e+01 2.500000000000000000e-01 2.328847338578896853e+01
0.000000000000000000e+00 -2.340840772351931810e+04 2.152474293891681878e-01 3.008716757468047476e+01 2.500000000000000000e-01 1.520618383046107525e+01
0.000000000000000000e+00 -2.340263724437244309e+04 2.241218422518531650e-01 5.528548056366947350e+01 2.500000000000000000e-01 1.334198516412833690e+01
0.000000000000000000e+00 -2.337544159607623442e+04 2.245969515606456302e-01 9.676475228721110966e+01 2.500000000000000000e-01 1.326430240551646733e+01
0.000000000000000000e+00 -2.331577152399111219e+04 2.672382059796043485e-01 7.741119842530504513e+01 2.500000000000000000e-01 6.990710024919382981e+00
0.000000000000000000e+00 -2.324012196170114476e+04 2.409526802341983576e-01 3.082755983503861685e+01 2.500000000000000000e-01 1.044890272220094829e+01
0.000000000000000000e+00 -2.315729677442845423e+04 1.950181343824328728e-01 4.090394501438697539e+00 2.500000000000000000e-01 2.069796931085013370e+01
0.000000000000000000e+00 -2.309468551841263616e+04 2.265674583773982231e-01 7.128592013625643631e+01 2.500000000000000000e-01 1.302635938275399674e+01
0.000000000000000000e+00 -2.304752414537045115e+04 2.263647888484450199e-01 6.797082043323004541e+01 2.500000000000000000e-01 1.309010116176089156e+01
0.000000000000000000e+00 -2.304396566799030552e+04 3.403325166400983370e-01 8.895584644977746791e+01 2.500000000000000000e-01 8.487467292357903759e+00
0.000000000000000000e+00 -2.288361729966157509e+04 1.901754817548659826e-01 6.726256923348619132e+00 2.500000000000000000e-01 2.250233670218704418e+01
0.000000000000000000e+00 -2.279144613353590830e+04 1.970466726065540630e-01 7.092041383340307448e+01 2.500000000000000000e-01 2.041533809540339206e+01
0.000000000000000000e+00 -2.276944220407841931e+04 3.484081475133331551e-01 8.168262384641855078e+01 2.500000000000000000e-01 1.911578759093188307e+00
0.000000000000000000e+00 -2.273046389070586156e+04 3.429640029893368247e-01 9.655906839155255739e+01 2.500000000000000000e-01 2.099993821755763435e+00
0.000000000000000000e+00 -2.272090388475034706e+04 2.675376217203941920e-01 6.251772201214546243e+00 2.500000000000000000e-01 7.111082853757627831e+00
0.000000000000000000e+00 -2.270186952697468951e+04 1.982517452719796403e-01 3.149423576525806112e+01 2.500000000000000000e-01 2.013056457781381070e+01
0.000000000000000000e+00 -2.269340812019494842e+04 2.771710341161857105e-01 3.515056192228168186e+01 2.500000000000000000e-01 6.130199988512466724e+00
0.000000000000000000e+00 -2.264082174651860987e+04 2.163934088041070680e-01 3.072974151032549273e+01 2.500000000000000000e-01 1.542847761968707587e+01
0.000000000000000000e+00 -2.255368359048324055e+04 3.592401785662722169e-01 8.299973723836214390e+01 2.500000000000000000e-01 6.258921278596988103e+00
0.000000000000000000e+00 -2.243132211106203249e+04 1.879325103039890532e-01 6.494017584649392916e+01 2.500000000000000000e-01 2.374922674982611426e+01
0.000000000000000000e+00 -2.233987137759463440e+04 2.694361912847449414e-01 9.111073259600311758e+01 2.500000000000000000e-01 2.216187725769185235e+01
0.000000000000000000e+00 -2.233096872646472548e+04 1.965622990789954727e-01 5.477111160200213646e+01 2.500000000000000000e-01 2.098139254297273482e+01
0.000000000000000000e+00 -2.229988486698163615e+04 3.284774293613181850e-01 2.057030876875023750e+01 2.500000000000000000e-01 2.718185467083747309e+00
0.000000000000000000e+00 -2.219367487960245489e+04 2.187511858491255623e-01 5.553674195045054063e+01 2.500000000000000000e-01 1.517387496284254489e+01
0.000000000000000000e+00 -2.219301383963025364e+04 2.110997416142532668e-01 3.588738390065248041e+01 2.500000000000000000e-01 1.700406363662289166e+01
0.000000000000000000e+00 -2.215376595129337511e+04 2.741111451444864233e-01 4.704507290731258706e+01 2.500000000000000000e-01 6.556653129070111774e+00
0.000000000000000000e+00 -2.215149999243552884e+04 2.163056638201172888e-01 6.692391011437074155e+01 2.500000000000000000e-01 1.576484490917579073e+01
0.000000000000000000e+00 -2.212459417992254748e+04 2.242511023273319193e-01 6.948907324484969195e+01 2.500000000000000000e-01 1.401814514868163286e+01
0.000000000000000000e+00 -2.202077763067404157e+04 2.321428874053270697e-01 5.601881111170494165e+01 2.500000000000000000e-01 1.250658162114469718e+01
0.000000000000000000e+00 -2.191205754558096305e+04 2.596757370126567821e-01 3.134384468368503107e+01 2.500000000000000000e-01 2.471656509186353645e+01
0.000000000000000000e+00 -2.190257989367420669e+04 2.452970377974263982e-01 5.451821408585990980e+01 2.500000000000000000e-01 1.030247654578695027e+01
0.000000000000000000e+00 -2.188110514391909965e+04 1.947138289571015424e-01 3.858902270604484386e+01 2.500000000000000000e-01 2.200361437817484500e+01
0.000000000000000000e+00 -2.180372336752657793e+04 2.729248783839046677e-01 5.892769692037414586e+01 2.500000000000000000e-01 2.111731114487507810e+01
0.000000000000000000e+00 -2.163492375608387738e+04 2.113844401366500314e-01 2.439120439761497039e+01 2.500000000000000000e-01 1.733477740454992500e+01
0.000000000000000000e+00 -2.161772586357002729e+04 3.215886352438885876e-01 1.626544627895129125e+01 2.500000000000000000e-01 1.107560498360974677e+01
0.000000000000000000e+00 -2.155411681758509076e+04 2.058800384601913169e-01 1.367788030733561655e+01 2.500000000000000000e-01 1.888772202910057985e+01
0.000000000000000000e+00 -2.153983630492886005e+04 2.528160409885742421e-01 9.985578232855732494e+01 2.500000000000000000e-01 9.316362293113344961e+00
0.000000000000000000e+00 -2.153611683705039104e+04 2.791631837187025234e-01 2.576001329758692293e+01 2.500000000000000000e-01 6.194588088813405058e+00
0.000000000000000000e+00 -2.142015867643000456e+04 2.619648357717820897e-01 4.613128278934847515e+01 2.500000000000000000e-01 8.130206423285546435e+00
0.000000000000000000e+00 -2.141869800669878896e+04 2.789888578345569581e-01 8.673744738349570582e+01 2.500000000000000000e-01 6.238627899603669036e+00
0.000000000000000000e+00 -2.126138877824574956e+04 2.081080703825344269e-01 2.687285466090120423e+01 2.500000000000000000e-01 1.850091123465581688e+01
0.000000000000000000e+00 -2.125272615183146991e+04 2.680641919740256451e-01 2.581497549785851930e+01 2.500000000000000000e-01 7.442924895534969387e+00
0.000000000000000000e+00 -2.115002022733698323e+04 2.752256377071935489e-01 9.777713583019837529e+01 2.500000000000000000e-01 2.038465658024309590e+01
0.000000000000000000e+00 -2.105583367811768767e+04 2.899408698826833053e-01 8.082305396225928007e+01 2.500000000000000000e-01 5.314563287327408680e+00
0.000000000000000000e+00 -2.099728678260817105e+04 2.682833527474952628e-01 9.328743286931938883e+00 2.500000000000000000e-01 7.486882893830013153e+00
0.000000000000000000e+00 -2.081335445668418106e+04 2.466009406672231563e-01 4.923279018332182488e+01 2.500000000000000000e-01 1.053033679224983388e+01
0.000000000000000000e+00 -2.073871307856190106e+04 2.968631075919900830e-01 1.293632789849023013e+01 2.500000000000000000e-01 1.543215852008688671e+01
0.000000000000000000e+00 -2.072345157098183336e+04 2.101793447538393700e-01 5.419705267597097276e+01 2.500000000000000000e-01 1.835740696764493052e+01
0.000000000000000000e+00 -2.064071060724581912e+04 1.990818149741326870e-01 3.934907803168938045e+01 2.500000000000000000e-01 2.179775907384718181e+01
0.000000000000000000e+00 -2.060989185000298312e+04 3.449052087825010826e-01 9.015508017457399603e+01 2.500000000000000000e-01 7.733866809231862760e+00
0.000000000000000000e+00 -2.058348341724055717e+04 3.578278239881447220e-01 4.411584884138306251e+01 2.500000000000000000e-01 6.291712236577421180e+00
0.000000000000000000e+00 -2.058289270027295424e+04 2.960961766147249818e-01 7.262858717370104955e+01 2.500000000000000000e-01 4.896826654934955059e+00
0.000000000000000000e+00 -2.051652178292272220e+04 1.922035995722648494e-01 7.567111534646642212e+00 2.500000000000000000e-01 2.434748939761662001e+01
0.000000000000000000e+00 -2.047853556923274300e+04 1.953293110685945244e-01 7.689348150666959647e+00 2.500000000000000000e-01 2.325291551745558749e+01
0.000000000000000000e+00 -2.047065820501109920e+04 4.014071546776405430e-01 4.119592003515728607e+01 2.500000000000000000e-01 2.957076961299814677e+00
0.000000000000000000e+00 -2.036997957655588834e+04 2.630327266049141688e-01 1.788297806911327781e+00 2.500000000000000000e-01 8.312678393159201207e+00
0.000000000000000000e+00 -2.032183396227858975e+04 2.297396985049775520e-01 8.034462632840894969e+01 2.500000000000000000e-01 1.388220429663710398e+01
0.000000000000000000e+00 -2.021022430201417228e+04 2.635879393477111865e-01 7.870922144449939140e+01 2.500000000000000000e-01 2.312092557976049179e+01
0.000000000000000000e+00 -2.019266476758411591e+04 1.949840763441554881e-01 2.360452872226497334e+01 2.500000000000000000e-01 2.369839189082937736e+01
0.000000000000000000e+00 -2.018864157429758052e+04 3.037303217077966799e-01 2.693418091086206800e+01 2.500000000000000000e-01 1.400253481151179891e+01
0.000000000000000000e+00 -2.011319223177021195e+04 2.827509595678261434e-01 8.650462643469704460e+01 2.500000000000000000e-01 1.835723431895863200e+01
0.000000000000000000e+00 -2.004341035767332141e+04 3.208222496667938461e-01 5.665237590093558850e+01 2.500000000000000000e-01 3.332800632610141811e+00
0.000000000000000000e+00 -1.999227410128912743e+04 3.452688123731588732e-01 9.137767718108796089e+01 2.500000000000000000e-01 2.213684165437570961e+00
0.000000000000000000e+00 -1.988912824030333286e+04 2.800822345262869995e-01 7.686293246609302798e+01 2.500000000000000000e-01 6.477175755554586800e+00
0.000000000000000000e+00 -1.986832124737761114e+04 2.010942968865643277e-01 9.656387907233613532e+01 2.500000000000000000e-01 2.191473765129579121e+01
0.000000000000000000e+00 -1.986600523529031489e+04 2.731071569774878860e-01 3.246585307077755544e+01 2.500000000000000000e-01 7.235290818674116942e+00
0.000000000000000000e+00 -1.980807203611662044e+04 1.963328912193218478e-01 7.821756843753253463e+01 2.500000000000000000e-01 2.365109918635834774e+01
0.000000000000000000e+00 -1.979678987969628724e+04 1.981024255332972661e-01 7.543860109465025232e+01 2.500000000000000000e-01 2.302525321663766178e+01
0.000000000000000000e+00 -1.975578628674456195e+04 4.242129438548996045e-01 9.789430390584053399e+00 2.500000000000000000e-01 1.914701040722030623e+00
0.000000000000000000e+00 -1.967418657381461890e+04 2.698046448468600644e-01 4.690504128796034422e+01 2.500000000000000000e-01 2.134829981472062954e+01
0.000000000000000000e+00 -1.952312656671256991e+04 2.531770636289636389e-01 4.542188796377197235e+01 2.500000000000000000e-01 9.998567971326446369e+00
0.000000000000000000e+00 -1.949467656912445818e+04 2.844968904093212458e-01 1.825734511546437844e+01 2.500000000000000000e-01 1.782294089515727009e+01
0.000000000000000000e+00 -1.947511600009367976e+04 3.324142606709286074e-01 7.277024708970053268e+01 2.500000000000000000e-01 9.254437274682686621e+00
0.000000000000000000e+00 -1.936410138347523753e+04 3.443182997984979288e-01 9.791084614624568871e+01 2.500000000000000000e-01 2.297248200400342277e+00
0.000000000000000000e+00 -1.928215913372537398e+04 3.086348330207406843e-01 9.559565435477246353e+01 2.500000000000000000e-01 1.297687676447884009e+01
0.000000000000000000e+00 -1.923837223056539733e+04 1.967281515988010820e-01 1.148985353229817541e+01 2.500000000000000000e-01 2.417021541901286596e+01
0.000000000000000000e+00 -1.922351491681323387e+04 2.752824963370217315e-01 8.422941990522436129e+01 2.500000000000000000e-01 7.157141082263707155e+00
0.000000000000000000e+00 -1.920971906482854683e+04 2.636794313585764105e-01 9.035507514435484211e+01 2.500000000000000000e-01 8.592976981188904517e+00
0.000000000000000000e+00 -1.912305192458695819e+04 3.982609255184927921e-01 6.568700963443613716e+01 2.500000000000000000e-01 3.093463328017651115e+00
0.000000000000000000e+00 -1.909807546499650198e+04 2.245005908893533686e-01 8.909871378782585793e+01 2.500000000000000000e-01 1.582613611135152709e+01
0.000000000000000000e+00 -1.906760125172403059e+04 2.610477746551638223e-01 3.496530168504877167e+01 2.500000000000000000e-01 2.342510633974722012e+01
