source,a0,a1,a2,a3,b0,b1,b2,b3,t1,t2,t3,g,i0,subn
BA,31.721661877303664,29.90801948142317,26.53731021993911,1.8817109912897125,72.54067555243057,91.64238775291163,90.25841505489582,6.6617149836291345,19.169212338249682,62.29296796396975,111.97848657191452,0.2505192870941884,8.308591064530306,0.15226449939565828
