source,a0,a1,a2,a3,b0,b1,b2,b3,t1,t2,t3,g,i0,subn
BA,28.98223325193405,31.025745497926724,22.274045379257725,27.008960673899647,53.45068439696272,83.67000254819706,63.1922584590273,78.87584837655552,16.83069753320549,74.50968153460516,117.55114736332915,0.3096397670997365,8.637885756562392,0.12102280239151283
