date,state,city,cases,deaths
2020-08-25,DF,Brasília/DF,153690,2344
2020-08-26,DF,Brasília/DF,155253,2399
2020-08-27,DF,Brasília/DF,156863,2425
2020-08-28,DF,Brasília/DF,158180,2440
2020-08-29,DF,Brasília/DF,159526,2450
2020-08-30,DF,Brasília/DF,160796,2469
2020-08-31,DF,Brasília/DF,162042,2521
2020-09-01,DF,Brasília/DF,163498,2573
2020-09-02,DF,Brasília/DF,164649,2609
2020-09-03,DF,Brasília/DF,165903,2641
2020-09-04,DF,Brasília/DF,167200,2681
2020-09-05,DF,Brasília/DF,168605,2700
2020-09-06,DF,Brasília/DF,169617,2710
2020-09-07,DF,Brasília/DF,170806,2720
2020-09-08,DF,Brasília/DF,171739,2763
2020-09-09,DF,Brasília/DF,172708,2813
2020-09-10,DF,Brasília/DF,173631,2843
2020-09-11,DF,Brasília/DF,174549,2867
2020-09-12,DF,Brasília/DF,175646,2883
2020-09-13,DF,Brasília/DF,176837,2899
2020-09-14,DF,Brasília/DF,177921,2930
2020-09-15,DF,Brasília/DF,178747,2970
2020-09-16,DF,Brasília/DF,179823,3000
2020-09-17,DF,Brasília/DF,180844,3022
2020-09-18,DF,Brasília/DF,181919,3037
2020-09-19,DF,Brasília/DF,183096,3048
2020-09-20,DF,Brasília/DF,183749,3062
2020-09-21,DF,Brasília/DF,184555,3097
2020-09-22,DF,Brasília/DF,185349,3131
2020-09-23,DF,Brasília/DF,186054,3148
2020-09-24,DF,Brasília/DF,186945,3164
2020-09-25,DF,Brasília/DF,187895,3175
2020-09-26,DF,Brasília/DF,188608,3183
2020-09-27,DF,Brasília/DF,189513,3188
2020-09-28,DF,Brasília/DF,190505,3203
2020-09-29,DF,Brasília/DF,191317,3224
2020-09-30,DF,Brasília/DF,192245,3255
2020-10-01,DF,Brasília/DF,193127,3276
2020-10-02,DF,Brasília/DF,194042,3291
2020-10-03,DF,Brasília/DF,194783,3309
2020-10-04,DF,Brasília/DF,195413,3325
2020-10-05,DF,Brasília/DF,195967,3346
2020-10-06,DF,Brasília/DF,196787,3364
2020-10-07,DF,Brasília/DF,197369,3378
2020-10-08,DF,Brasília/DF,198192,3391
2020-10-09,DF,Brasília/DF,198807,3398
2020-10-10,DF,Brasília/DF,199569,3412
2020-10-11,DF,Brasília/DF,200035,3424
2020-10-12,DF,Brasília/DF,200412,3439
2020-10-13,DF,Brasília/DF,201230,3466
2020-10-14,DF,Brasília/DF,202058,3488
2020-10-15,DF,Brasília/DF,202786,3499
2020-10-16,DF,Brasília/DF,203576,3526
2020-10-17,DF,Brasília/DF,204304,3539
2020-10-18,DF,Brasília/DF,204957,3545
2020-10-19,DF,Brasília/DF,205709,3561
2020-10-20,DF,Brasília/DF,206265,3575
2020-10-21,DF,Brasília/DF,207080,3587
2020-10-22,DF,Brasília/DF,207670,3600
2020-10-23,DF,Brasília/DF,208235,3613
2020-10-24,DF,Brasília/DF,208761,3623
2020-10-25,DF,Brasília/DF,209369,3633
2020-10-26,DF,Brasília/DF,210145,3641
2020-10-27,DF,Brasília/DF,210774,3653
2020-10-28,DF,Brasília/DF,211442,3661
2020-10-29,DF,Brasília/DF,212140,3670
2020-10-30,DF,Brasília/DF,212762,3676
2020-10-31,DF,Brasília/DF,213245,3683
2020-11-01,DF,Brasília/DF,213456,3688
2020-11-02,DF,Brasília/DF,213636,3695
2020-11-03,DF,Brasília/DF,214202,3707
2020-11-04,DF,Brasília/DF,214655,3719
2020-11-05,DF,Brasília/DF,214955,3728
2020-11-06,DF,Brasília/DF,215426,3733
2020-11-07,DF,Brasília/DF,215850,3740
2020-11-08,DF,Brasília/DF,216389,3752
2020-11-09,DF,Brasília/DF,216861,3759
2020-11-10,DF,Brasília/DF,217370,3775
2020-11-11,DF,Brasília/DF,217793,3788
2020-11-12,DF,Brasília/DF,218479,3797
2020-11-13,DF,Brasília/DF,219012,3808
2020-11-14,DF,Brasília/DF,219712,3813
2020-11-15,DF,Brasília/DF,219992,3817
2020-11-16,DF,Brasília/DF,220403,3825
2020-11-17,DF,Brasília/DF,221031,3837
2020-11-18,DF,Brasília/DF,221526,3845
2020-11-19,DF,Brasília/DF,222282,3852
2020-11-20,DF,Brasília/DF,222836,3857
2020-11-21,DF,Brasília/DF,223378,3862
2020-11-22,DF,Brasília/DF,223658,3867
2020-11-23,DF,Brasília/DF,224517,3882
2020-11-24,DF,Brasília/DF,225013,3898
2020-11-25,DF,Brasília/DF,225873,3906
2020-11-26,DF,Brasília/DF,226697,3910
2020-11-27,DF,Brasília/DF,227581,3915
2020-11-28,DF,Brasília/DF,228075,3920
2020-11-29,DF,Brasília/DF,228702,3925
2020-11-30,DF,Brasília/DF,229146,3930
2020-12-01,DF,Brasília/DF,230122,3939
2020-12-02,DF,Brasília/DF,230905,3955
2020-12-03,DF,Brasília/DF,231426,3962
2020-12-04,DF,Brasília/DF,232781,3968
2020-12-05,DF,Brasília/DF,233376,3978
2020-12-06,DF,Brasília/DF,233731,3985
2020-12-07,DF,Brasília/DF,234376,4001
2020-12-08,DF,Brasília/DF,235480,4011
2020-12-09,DF,Brasília/DF,236322,4032
2020-12-10,DF,Brasília/DF,237114,4043
2020-12-11,DF,Brasília/DF,237945,4051
2020-12-12,DF,Brasília/DF,238634,4059
2020-12-13,DF,Brasília/DF,239096,4066
2020-12-14,DF,Brasília/DF,240132,4086
2020-12-15,DF,Brasília/DF,240869,4095
2020-12-16,DF,Brasília/DF,241400,4107
2020-12-17,DF,Brasília/DF,242299,4123
2020-12-18,DF,Brasília/DF,243212,4132
2020-12-19,DF,Brasília/DF,243834,4138
2020-12-20,DF,Brasília/DF,244243,4145
