source,a0,a1,a2,a3,b0,b1,b2,b3,t1,t2,t3,g,i0,subn
AM,15.596569430821189,33.80553591317831,11.232546130057182,8.777581693935309,32.59753044471103,82.51028474754578,32.637454367525876,23.572742178258576,25.914963300748305,66.68320192305788,116.10503365577065,0.333333586506044,21.431560727427662,0.2254245097870258
