source,a0,a1,a2,a3,b0,b1,b2,b3,t1,t2,t3,g,i0,subn
ES,41.70846162518363,17.750838774580224,31.411047197412362,34.67208566737296,99.73917422171145,50.4969080709797,95.97776292652878,99.50070196523612,35.932745733258585,99.13562801898287,153.12429579165368,0.2986006895464845,14.380340727530308,0.15920700344448363
