source,a0,a1,a2,a3,b0,b1,b2,b3,t1,t2,t3,g,i0,subn
RR,21.425053537106855,31.95600293032237,20.681157512396947,43.09741463794,50.38564181240886,82.0132981480777,49.27536645391233,83.93745014188126,32.507853462903824,85.24382102385101,134.34410187747332,0.33333752682872325,21.264417687449477,0.17531011687872403
