source,a0,a1,a2,a3,b0,b1,b2,b3,t1,t2,t3,g,i0,subn
AP,41.37421681745139,36.67758880014971,27.437447417491807,20.564723443939915,95.2138245772159,96.46476851999479,84.46730578916899,48.34928785056203,32.45695813995878,95.08531248232488,122.72620818542438,0.31760892092017196,18.13608170811991,0.19496358328398414
