source,a0,a1,a2,a3,b0,b1,b2,b3,t1,t2,t3,g,i0,subn
DF,31.293910281066935,36.26735519746185,27.829568199928694,30.659624396361487,67.13853390771652,91.7696169775071,73.87385296910331,75.92517747774221,17.24067365282976,98.43634043788073,147.51217351041808,0.33333604621760415,11.010631690717522,0.24462483393438447
