source,a0,a1,a2,a3,b0,b1,b2,b3,t1,t2,t3,g,i0,subn
MG,13.52739045324219,34.3618507304395,28.21787554061805,13.941767755224026,26.184391946076524,89.26850935185249,73.65749785277366,40.17897440496187,15.39200973347296,89.82832858898576,117.80286735919985,0.33333713890847017,10.183436290463694,0.23546580633990666
