source,a0,a1,a2,a3,b0,b1,b2,b3,t1,t2,t3,g,i0,subn
GO,13.831496123977203,10.06327982756218,30.34735498237026,22.47740788082038,34.470622711287696,25.403262815715483,81.91113618074897,56.137948562671326,30.615028663988717,93.0919744061233,177.49227345628995,0.3333392686672421,22.993375123350756,0.17482298265732335
