source,a0,a1,a2,a3,b0,b1,b2,b3,t1,t2,t3,g,i0,subn
SP,17.336176672142972,26.61050780728428,30.557474279235894,3.770480677083124,35.51762331315332,70.06698188592247,83.99052690091104,10.105790502537046,38.24552800284679,76.3708574780513,142.2759049460697,0.3333351666300411,21.099471103136874,0.15005608455903025
