source,a0,a1,a2,a3,b0,b1,b2,b3,t1,t2,t3,g,i0,subn
CE,54.579752710722964,24.402678589356512,27.89763483914627,27.845542843359592,92.9073868439207,69.96006197219498,90.18193758017192,85.11392084315634,15.476483326238046,64.80845268043856,155.84845251622852,0.2850186600964653,14.995698525096133,0.15702137363977367
