source,a0,a1,a2,a3,b0,b1,b2,b3,t1,t2,t3,g,i0,subn
SC,37.262753651506614,21.173913194505545,20.189949525848537,9.190363643085526,86.69677395488826,75.90007229412242,71.48408294291099,41.57383901245768,19.719336046670524,86.6898188775703,181.77795113805533,0.24035551121533907,20.062019385846195,0.1502808020260038
