source,a0,a1,a2,a3,b0,b1,b2,b3,t1,t2,t3,g,i0,subn
PB,33.60932349919185,38.121707547284316,29.42941254178596,38.59435220034696,74.5030107561581,92.99704700550014,85.24586012294927,66.54338908770485,23.792469786336376,73.12922781216582,189.26758002422488,0.3232102647414299,8.822070518370518,0.21656450432935545
