source,a0,a1,a2,a3,b0,b1,b2,b3,t1,t2,t3,g,i0,subn
RN,12.418765772639796,29.071528189564027,27.434980131016882,27.596943232363614,30.032962276507117,87.88541309573374,80.51349373136448,93.94330579310535,24.953510585687642,41.78262422113741,102.90307121192222,0.28527510471220535,18.797685703196013,0.15159982085954857
